from,to,action,p(s'a|s)
22,22,2,0.56
22,18,1,0.08
22,337,1,0.04
22,1261,1,0.08
23,23,0,0.13043478260869565
23,23,5,0.2826086956521739
23,1576,1,0.17391304347826086
23,1297,0,0.13043478260869565
23,1297,5,0.17391304347826086
23,186,1,0.06521739130434782
23,1564,0,0.021739130434782608
23,1561,1,0.021739130434782608
24,1383,3,1.0
25,725,0,1.0
26,1288,2,1.0
27,1383,5,0.00338409475465313
27,1538,2,0.13790186125211507
27,493,3,0.4035532994923858
27,493,4,0.050761421319796954
27,820,1,0.26480541455160744
27,27,4,0.0025380710659898475
27,27,3,0.012690355329949238
27,853,5,0.08967851099830795
27,557,2,0.011844331641285956
27,358,1,0.008460236886632826
27,1351,2,0.005922165820642978
27,878,2,0.0008460236886632825
27,135,3,0.0008460236886632825
27,645,5,0.0025380710659898475
27,254,2,0.0008460236886632825
27,459,2,0.0025380710659898475
27,759,2,0.0008460236886632825
28,45,1,0.21951219512195122
28,45,4,0.024390243902439025
28,684,5,0.4878048780487805
28,304,3,0.024390243902439025
28,1028,3,0.17073170731707318
28,1550,5,0.04878048780487805
28,28,1,0.024390243902439025
29,1331,2,1.0
30,30,5,0.75
30,1062,1,0.25
31,1357,5,0.8
31,31,5,0.06666666666666667
31,31,4,0.06666666666666667
31,132,3,0.06666666666666667
32,1194,0,1.0
33,83,3,1.0
34,1334,0,0.6168831168831169
34,34,1,0.00974025974025974
34,34,5,0.06818181818181818
34,34,4,0.012987012987012988
34,332,0,0.14285714285714285
34,198,5,0.01948051948051948
34,198,4,0.01948051948051948
34,3,2,0.00974025974025974
34,502,0,0.06168831168831169
34,1375,1,0.012987012987012988
34,656,3,0.006493506493506494
34,1414,1,0.006493506493506494
34,933,3,0.003246753246753247
34,11,5,0.006493506493506494
34,223,0,0.003246753246753247
35,697,3,1.0
36,864,1,0.6666666666666666
36,1001,5,0.3333333333333333
37,1110,5,1.0
38,550,1,0.09090909090909091
38,550,4,0.24242424242424243
38,550,5,0.06060606060606061
38,38,4,0.12121212121212122
38,38,0,0.06060606060606061
38,38,1,0.030303030303030304
38,432,2,0.030303030303030304
38,668,3,0.030303030303030304
38,105,0,0.12121212121212122
38,5,3,0.030303030303030304
38,362,5,0.09090909090909091
38,1370,2,0.09090909090909091
39,896,1,1.0
40,1213,3,1.0
41,1305,5,1.0
42,42,4,0.1111111111111111
42,1541,2,0.6666666666666666
42,1145,1,0.1111111111111111
42,1025,1,0.1111111111111111
43,1225,5,0.13333333333333333
43,1225,4,0.06666666666666667
43,1225,0,0.06666666666666667
43,43,4,0.5333333333333333
43,43,5,0.13333333333333333
43,43,0,0.06666666666666667
44,792,1,0.5
44,918,3,0.25
44,44,1,0.25
45,742,5,0.30849125364431484
45,854,3,0.060313411078717204
45,1028,3,0.0745262390670554
45,1284,5,0.20134839650145772
45,684,5,0.067966472303207
45,45,4,0.011024052478134112
45,45,1,0.12308673469387756
45,45,3,0.003097667638483965
45,140,2,0.0058309037900874635
45,1684,1,0.04774052478134111
45,1684,4,0.007653061224489796
45,1684,3,0.0012755102040816326
45,1480,3,0.03981413994169096
45,1035,1,0.03152332361516035
45,1035,4,0.005557580174927114
45,1035,3,0.0011844023323615161
45,1538,2,0.0030065597667638484
45,54,2,0.0005466472303206997
45,1459,5,0.0007288629737609329
45,1476,0,0.00018221574344023323
45,624,2,0.00018221574344023323
45,1117,2,0.0027332361516034984
45,1636,0,9.110787172011662e-05
45,247,5,0.0005466472303206997
45,589,0,0.00018221574344023323
45,1440,3,9.110787172011662e-05
45,158,5,9.110787172011662e-05
45,1165,3,0.00018221574344023323
45,663,5,9.110787172011662e-05
45,1301,1,0.00027332361516034986
45,28,1,9.110787172011662e-05
45,28,4,9.110787172011662e-05
45,603,5,9.110787172011662e-05
45,342,0,9.110787172011662e-05
45,945,5,9.110787172011662e-05
45,557,2,9.110787172011662e-05
45,459,2,9.110787172011662e-05
46,852,2,0.1391941391941392
46,46,0,0.08424908424908426
46,46,1,0.2967032967032967
46,46,4,0.02564102564102564
46,46,5,0.007326007326007326
46,655,0,0.315018315018315
46,655,1,0.054945054945054944
46,655,4,0.014652014652014652
46,655,5,0.01098901098901099
46,1374,2,0.01098901098901099
46,245,2,0.003663003663003663
46,834,2,0.003663003663003663
46,956,3,0.003663003663003663
46,38,0,0.007326007326007326
46,38,1,0.003663003663003663
46,1015,3,0.007326007326007326
46,1370,2,0.003663003663003663
46,213,5,0.007326007326007326
47,1518,1,1.0
48,1648,1,0.5
48,1725,1,0.5
49,49,5,0.5454545454545454
49,767,5,0.18181818181818182
49,278,1,0.18181818181818182
49,1441,5,0.09090909090909091
50,50,0,0.21428571428571427
50,50,4,0.02976190476190476
50,50,5,0.03571428571428571
50,696,0,0.2857142857142857
50,696,4,0.041666666666666664
50,696,5,0.03571428571428571
50,369,1,0.005952380952380952
50,787,0,0.047619047619047616
50,787,4,0.005952380952380952
50,744,1,0.07738095238095238
50,888,0,0.03571428571428571
50,888,4,0.011904761904761904
50,1208,1,0.023809523809523808
50,1322,0,0.011904761904761904
50,377,5,0.02976190476190476
50,377,0,0.08928571428571429
50,377,4,0.005952380952380952
50,691,3,0.005952380952380952
50,1387,3,0.005952380952380952
51,560,1,0.2222222222222222
51,395,1,0.5555555555555556
51,954,1,0.1111111111111111
51,792,1,0.1111111111111111
52,52,4,0.1111111111111111
52,1448,3,0.3333333333333333
52,69,3,0.2222222222222222
52,414,5,0.1111111111111111
52,862,4,0.1111111111111111
52,1511,3,0.1111111111111111
53,1572,1,0.082053354890865
53,1572,4,0.15683104284559418
53,1572,5,0.014955537590945837
53,1310,2,0.37388843977364594
53,158,3,0.2776879547291835
53,682,0,0.01131770412287793
53,1438,3,0.04648342764753436
53,1058,5,0.005658852061438965
53,136,3,0.006063055780113177
53,1386,2,0.010509296685529508
53,53,3,0.0004042037186742118
53,53,1,0.0012126111560226355
53,53,4,0.002425222312045271
53,53,5,0.0016168148746968471
53,663,3,0.00444624090541633
53,574,2,0.002021018593371059
53,1503,0,0.0004042037186742118
53,1078,2,0.0004042037186742118
53,1272,3,0.0008084074373484236
53,1570,0,0.0004042037186742118
53,958,1,0.0004042037186742118
54,1577,4,0.3898305084745763
54,1577,5,0.25
54,854,3,0.01059322033898305
54,1318,1,0.1694915254237288
54,1059,3,0.03177966101694915
54,54,5,0.04025423728813559
54,54,4,0.04449152542372881
54,54,0,0.00211864406779661
54,64,1,0.025423728813559324
54,838,2,0.00211864406779661
54,135,3,0.01059322033898305
54,501,2,0.019067796610169493
54,304,3,0.00211864406779661
54,966,0,0.00211864406779661
55,193,5,0.5833333333333334
55,55,5,0.25
55,1427,3,0.08333333333333333
55,1213,3,0.08333333333333333
56,1060,5,0.8903566710700133
56,56,0,0.08190224570673713
56,56,4,0.003963011889035667
56,772,5,0.015852047556142668
56,282,5,0.001321003963011889
56,788,0,0.001321003963011889
56,1087,5,0.001321003963011889
56,656,3,0.001321003963011889
56,3,2,0.002642007926023778
57,1331,2,0.24242424242424243
57,220,2,0.6767676767676768
57,572,2,0.010101010101010102
57,1167,5,0.030303030303030304
57,1615,2,0.010101010101010102
57,57,5,0.010101010101010102
57,545,4,0.010101010101010102
57,1183,5,0.010101010101010102
58,459,3,1.0
59,59,4,0.5
59,564,1,0.5
60,1662,3,1.0
61,482,5,1.0
62,62,5,0.5
62,1162,3,0.5
63,1396,0,0.16666666666666666
63,347,1,0.3333333333333333
63,862,1,0.16666666666666666
63,63,3,0.16666666666666666
63,762,1,0.16666666666666666
64,958,5,0.19753086419753085
64,53,5,0.6975308641975309
64,1318,4,0.043209876543209874
64,1318,1,0.006172839506172839
64,64,4,0.030864197530864196
64,64,1,0.006172839506172839
64,172,5,0.006172839506172839
64,135,3,0.006172839506172839
64,1059,3,0.006172839506172839
65,65,5,0.27906976744186046
65,65,1,0.03488372093023256
65,65,4,0.08139534883720931
65,1290,3,0.3023255813953488
65,1679,3,0.1511627906976744
65,639,4,0.03488372093023256
65,639,5,0.06976744186046512
65,639,1,0.011627906976744186
65,212,3,0.03488372093023256
66,66,1,0.325
66,1433,5,0.5125
66,503,3,0.075
66,1398,5,0.0125
66,1378,1,0.0125
66,1228,1,0.0125
66,1130,5,0.0375
66,184,5,0.0125
67,67,4,0.125
67,67,1,0.0625
67,67,5,0.0625
67,347,3,0.5
67,762,3,0.25
68,113,0,1.0
69,1265,1,0.8470806302131604
69,69,3,0.0639481000926784
69,69,4,0.006487488415199258
69,69,5,0.028730305838739572
69,69,0,0.0009267840593141798
69,86,1,0.03892493049119555
69,897,3,0.0018535681186283596
69,897,5,0.0009267840593141798
69,347,2,0.0027803521779425394
69,1597,1,0.004633920296570899
69,530,2,0.0009267840593141798
69,472,1,0.0027803521779425394
70,1439,1,0.22727272727272727
70,907,2,0.045454545454545456
70,1541,2,0.5
70,817,2,0.045454545454545456
70,1138,2,0.13636363636363635
70,1162,2,0.045454545454545456
71,71,3,0.5
71,722,1,0.5
72,595,1,0.018867924528301886
72,1114,5,0.1320754716981132
72,1114,4,0.32075471698113206
72,1114,0,0.1509433962264151
72,72,0,0.11320754716981132
72,72,4,0.05660377358490566
72,72,5,0.07547169811320754
72,1590,0,0.03773584905660377
72,1590,4,0.018867924528301886
72,1590,5,0.018867924528301886
72,1349,4,0.018867924528301886
72,566,0,0.018867924528301886
72,1430,3,0.018867924528301886
73,725,0,0.75
73,73,5,0.25
74,74,5,0.1111111111111111
74,74,0,0.037037037037037035
74,74,4,0.5185185185185185
74,1240,4,0.037037037037037035
74,924,4,0.11851851851851852
74,924,5,0.007407407407407408
74,320,4,0.05925925925925926
74,320,5,0.022222222222222223
74,1162,1,0.037037037037037035
74,1209,1,0.014814814814814815
74,43,4,0.007407407407407408
74,1639,4,0.022222222222222223
74,1541,1,0.007407407407407408
75,175,0,0.20689655172413793
75,75,4,0.10344827586206896
75,75,3,0.011494252873563218
75,649,4,0.06896551724137931
75,803,1,0.3563218390804598
75,1661,1,0.05747126436781609
75,56,0,0.04597701149425287
75,295,0,0.034482758620689655
75,691,3,0.04597701149425287
75,1372,2,0.011494252873563218
75,6,1,0.022988505747126436
75,909,4,0.011494252873563218
75,1,0,0.011494252873563218
75,885,3,0.011494252873563218
76,764,2,1.0
77,1067,1,0.25
77,535,5,0.25
77,1267,5,0.25
77,1719,1,0.25
78,584,4,0.2
78,584,5,0.2
78,78,5,0.2
78,447,3,0.4
79,79,4,0.15151515151515152
79,79,3,0.1919191919191919
79,79,5,0.010101010101010102
79,999,2,0.3939393939393939
79,302,1,0.050505050505050504
79,900,3,0.030303030303030304
79,900,4,0.010101010101010102
79,745,2,0.030303030303030304
79,166,2,0.010101010101010102
79,922,2,0.12121212121212122
80,550,2,0.5
80,1282,1,0.5
81,1300,5,1.0
82,1522,2,1.0
83,1362,0,0.5
83,1666,0,0.5
84,1526,0,0.4375
84,84,5,0.3125
84,84,4,0.0625
84,1582,5,0.125
84,56,0,0.0625
85,85,4,0.05482456140350877
85,85,1,0.24561403508771928
85,85,0,0.013157894736842105
85,85,5,0.05263157894736842
85,802,3,0.05701754385964912
85,1532,3,0.13815789473684212
85,1140,4,0.03070175438596491
85,1140,1,0.05701754385964912
85,1140,5,0.1206140350877193
85,1140,0,0.02850877192982456
85,1567,5,0.06359649122807018
85,1567,0,0.010964912280701754
85,1567,1,0.010964912280701754
85,1026,3,0.03070175438596491
85,1377,2,0.015350877192982455
85,1571,3,0.008771929824561403
85,1092,3,0.0021929824561403508
85,975,3,0.021929824561403508
85,800,2,0.0021929824561403508
85,915,3,0.03070175438596491
85,1250,2,0.0021929824561403508
85,428,3,0.0021929824561403508
86,86,1,0.4037940379403794
86,86,4,0.01084010840108401
86,86,3,0.0027100271002710027
86,1363,5,0.42276422764227645
86,897,3,0.07588075880758807
86,1265,1,0.018970189701897018
86,273,5,0.01084010840108401
86,1484,1,0.037940379403794036
86,961,5,0.008130081300813009
86,762,2,0.0027100271002710027
86,69,3,0.0027100271002710027
86,1462,3,0.0027100271002710027
87,4,2,0.5
87,760,1,0.5
88,724,1,0.043478260869565216
88,50,0,0.08695652173913043
88,88,0,0.5217391304347826
88,88,5,0.08695652173913043
88,919,0,0.13043478260869565
88,1309,0,0.043478260869565216
88,373,5,0.043478260869565216
88,744,1,0.043478260869565216
89,1645,2,0.7333333333333333
89,1602,2,0.13333333333333333
89,753,1,0.06666666666666667
89,590,5,0.06666666666666667
90,749,5,0.5
90,1362,0,0.25
90,537,5,0.25
91,91,5,0.8333333333333334
91,19,5,0.16666666666666666
92,794,3,1.0
93,915,3,0.3333333333333333
93,1404,1,0.16666666666666666
93,805,5,0.5
94,495,4,1.0
95,1645,2,0.7105263157894737
95,1602,2,0.2894736842105263
96,1276,3,0.6956521739130435
96,610,1,0.13043478260869565
96,96,4,0.043478260869565216
96,96,1,0.13043478260869565
97,1130,1,0.4
97,970,4,0.06666666666666667
97,97,4,0.13333333333333333
97,97,0,0.06666666666666667
97,97,5,0.06666666666666667
97,1715,2,0.13333333333333333
97,1387,2,0.06666666666666667
97,1725,2,0.06666666666666667
98,98,5,0.25
98,1685,2,0.25
98,275,2,0.25
98,1158,2,0.25
99,1046,3,0.030303030303030304
99,99,2,0.5151515151515151
99,99,4,0.030303030303030304
99,1450,1,0.2727272727272727
99,343,2,0.09090909090909091
99,343,5,0.030303030303030304
99,980,1,0.030303030303030304
100,1284,5,0.7916666666666666
100,1035,1,0.06944444444444445
100,1035,4,0.041666666666666664
100,1035,3,0.013888888888888888
100,128,5,0.06944444444444445
100,100,1,0.013888888888888888
101,421,3,1.0
102,1584,4,0.5
102,729,3,0.5
103,103,3,0.0625
103,93,1,0.1875
103,729,3,0.375
103,729,4,0.0625
103,278,2,0.25
103,727,5,0.0625
104,104,0,0.046511627906976744
104,104,5,0.06976744186046512
104,1209,2,0.4186046511627907
104,1395,1,0.2558139534883721
104,389,2,0.046511627906976744
104,907,2,0.16279069767441862
105,105,4,0.2
105,1330,4,0.4
105,1689,2,0.4
106,1484,1,1.0
107,546,2,1.0
108,1101,2,0.6
108,780,2,0.4
109,102,4,1.0
110,787,0,1.0
111,111,4,0.5
111,271,3,0.5
112,112,5,0.5714285714285714
112,561,1,0.42857142857142855
113,1164,5,0.6173913043478261
113,113,0,0.24347826086956523
113,1197,5,0.10434782608695652
113,1639,0,0.017391304347826087
113,241,5,0.008695652173913044
113,68,1,0.008695652173913044
114,114,1,0.06451612903225806
114,114,5,0.21935483870967742
114,114,4,0.04516129032258064
114,85,3,0.3741935483870968
114,1140,3,0.12903225806451613
114,912,3,0.05806451612903226
114,278,3,0.05806451612903226
114,487,3,0.01935483870967742
114,1536,3,0.0064516129032258064
114,761,5,0.0064516129032258064
114,761,1,0.0064516129032258064
114,1567,3,0.012903225806451613
115,1085,1,0.13333333333333333
115,1592,1,0.7333333333333333
115,115,3,0.06666666666666667
115,1614,5,0.06666666666666667
116,712,3,1.0
117,1697,4,0.04854368932038835
117,1697,5,0.001941747572815534
117,344,0,0.011650485436893204
117,646,3,0.021359223300970873
117,6,1,0.019417475728155338
117,117,4,0.1087378640776699
117,117,3,0.005825242718446602
117,1661,1,0.141747572815534
117,379,0,0.16310679611650486
117,1069,3,0.021359223300970873
117,996,2,0.038834951456310676
117,1343,4,0.1553398058252427
117,1343,5,0.005825242718446602
117,295,0,0.07378640776699029
117,215,2,0.06019417475728155
117,538,1,0.06990291262135923
117,1309,0,0.001941747572815534
117,1669,2,0.001941747572815534
117,982,2,0.003883495145631068
117,280,0,0.001941747572815534
117,1174,2,0.017475728155339806
117,1,0,0.001941747572815534
117,801,0,0.001941747572815534
117,1515,0,0.001941747572815534
117,1717,3,0.007766990291262136
117,757,1,0.001941747572815534
117,228,3,0.001941747572815534
117,725,0,0.001941747572815534
117,434,0,0.001941747572815534
117,393,2,0.001941747572815534
117,1244,3,0.001941747572815534
118,1377,2,0.08240534521158129
118,278,4,0.36302895322939865
118,278,5,0.08908685968819599
118,278,1,0.0935412026726058
118,1082,3,0.23608017817371937
118,474,3,0.011135857461024499
118,118,4,0.028953229398663696
118,118,1,0.0022271714922048997
118,467,3,0.0022271714922048997
118,729,3,0.0645879732739421
118,1250,2,0.0066815144766146995
118,634,2,0.0022271714922048997
118,536,3,0.008908685968819599
118,103,3,0.004454342984409799
118,327,2,0.004454342984409799
119,20,5,1.0
120,1023,5,0.75
120,120,4,0.25
121,421,0,0.05128205128205128
121,352,1,0.41025641025641024
121,1713,2,0.10256410256410256
121,323,1,0.07692307692307693
121,121,0,0.07692307692307693
121,312,2,0.05128205128205128
121,972,1,0.02564102564102564
121,633,0,0.15384615384615385
121,196,1,0.02564102564102564
121,778,3,0.02564102564102564
122,1602,2,1.0
123,121,2,0.7142857142857143
123,1610,1,0.2857142857142857
124,208,0,0.5
124,1435,0,0.5
125,1135,2,1.0
126,1378,5,0.42857142857142855
126,1433,1,0.14285714285714285
126,126,4,0.14285714285714285
126,613,3,0.14285714285714285
126,792,5,0.14285714285714285
127,127,5,0.8
127,584,1,0.1
127,1490,3,0.1
128,1284,5,0.4604072398190045
128,1284,1,0.0757918552036199
128,1284,4,0.12330316742081449
128,1284,3,0.0011312217194570137
128,128,4,0.038461538461538464
128,128,5,0.16515837104072398
128,128,1,0.033936651583710405
128,1630,2,0.019230769230769232
128,1630,3,0.006787330316742082
128,988,2,0.048642533936651584
128,945,3,0.021493212669683258
128,273,1,0.0011312217194570137
128,478,0,0.0022624434389140274
128,378,5,0.0011312217194570137
128,633,2,0.0011312217194570137
129,1261,1,1.0
130,1156,5,0.25
130,130,5,0.25
130,631,5,0.25
130,53,2,0.25
131,131,5,0.9739130434782609
131,1235,5,0.017391304347826087
131,1263,3,0.008695652173913044
132,710,5,0.5
132,8,2,0.5
133,133,5,0.2727272727272727
133,51,3,0.09090909090909091
133,714,0,0.09090909090909091
133,1193,1,0.09090909090909091
133,968,5,0.2727272727272727
133,918,3,0.18181818181818182
134,1313,3,1.0
135,27,3,0.22278481012658227
135,27,4,0.09620253164556962
135,878,2,0.060759493670886074
135,1351,2,0.3012658227848101
135,1383,5,0.09367088607594937
135,358,1,0.10632911392405063
135,1585,2,0.015189873417721518
135,135,4,0.020253164556962026
135,135,3,0.030379746835443037
135,1427,5,0.015189873417721518
135,1644,1,0.020253164556962026
135,140,2,0.002531645569620253
135,759,2,0.005063291139240506
135,1577,2,0.005063291139240506
135,322,5,0.005063291139240506
136,158,3,0.25961538461538464
136,158,4,0.04326923076923077
136,158,0,0.003205128205128205
136,136,3,0.04487179487179487
136,136,4,0.007211538461538462
136,136,0,0.0008012820512820513
136,663,1,0.060897435897435896
136,1572,2,0.44310897435897434
136,53,2,0.08012820512820513
136,1301,5,0.004807692307692308
136,821,2,0.03445512820512821
136,561,1,0.010416666666666666
136,902,2,0.0008012820512820513
136,598,5,0.002403846153846154
136,958,2,0.0008012820512820513
136,247,3,0.0008012820512820513
136,856,2,0.0008012820512820513
136,850,2,0.0008012820512820513
136,1223,2,0.0008012820512820513
137,618,1,1.0
138,138,5,0.5
138,463,5,0.5
139,377,0,0.12244897959183673
139,877,2,0.08163265306122448
139,744,1,0.10204081632653061
139,744,4,0.1836734693877551
139,1595,2,0.061224489795918366
139,1680,0,0.02040816326530612
139,139,4,0.10204081632653061
139,139,5,0.02040816326530612
139,139,1,0.061224489795918366
139,1309,0,0.02040816326530612
139,1515,0,0.08163265306122448
139,1032,4,0.04081632653061224
139,50,0,0.04081632653061224
139,646,3,0.02040816326530612
139,1109,0,0.02040816326530612
139,787,0,0.02040816326530612
140,878,4,0.22261741906064753
140,878,5,0.42070223438212495
140,878,1,0.10451436388508892
140,140,5,0.1387140902872777
140,140,4,0.040310077519379844
140,140,1,0.01404468764249886
140,140,0,0.0009119927040583675
140,1059,3,0.029092567259461924
140,501,2,0.009211126310989512
140,854,3,0.006839945280437756
140,1613,0,0.004924760601915185
140,135,3,0.005471956224350205
140,598,3,0.0005471956224350205
140,1380,2,0.0001823985408116735
140,304,3,0.0001823985408116735
140,1276,3,0.0013679890560875513
140,1476,3,9.119927040583675e-05
140,563,5,9.119927040583675e-05
140,1684,3,9.119927040583675e-05
140,881,2,9.119927040583675e-05
141,1241,2,1.0
142,611,1,1.0
143,913,5,1.0
144,1125,5,0.6666666666666666
144,482,1,0.3333333333333333
145,1558,2,0.6666666666666666
145,145,5,0.3333333333333333
146,1582,2,0.0625
146,34,2,0.5
146,146,5,0.25
146,1492,5,0.125
146,198,2,0.03125
146,479,5,0.03125
147,221,0,0.6842105263157895
147,471,0,0.10526315789473684
147,147,5,0.05263157894736842
147,1384,2,0.15789473684210525
148,1715,4,0.027472527472527472
148,1715,1,0.24803767660910517
148,1715,5,0.0007849293563579278
148,148,4,0.152276295133438
148,148,1,0.00706436420722135
148,148,3,0.011773940345368918
148,148,5,0.0007849293563579278
148,558,0,0.2645211930926217
148,1309,0,0.05102040816326531
148,691,3,0.047880690737833596
148,1414,4,0.004709576138147566
148,1414,1,0.022762951334379906
148,1414,5,0.0007849293563579278
148,1065,2,0.002354788069073783
148,1443,1,0.05102040816326531
148,34,4,0.015698587127158554
148,34,3,0.0007849293563579278
148,656,3,0.00706436420722135
148,1372,2,0.011773940345368918
148,331,0,0.009419152276295133
148,885,3,0.0007849293563579278
148,429,4,0.005494505494505495
148,1334,0,0.019623233908948195
148,444,1,0.01020408163265306
148,11,4,0.002354788069073783
148,1337,3,0.002354788069073783
148,1603,4,0.004709576138147566
148,547,1,0.0015698587127158557
148,1245,3,0.0015698587127158557
148,223,0,0.003924646781789639
148,390,0,0.0015698587127158557
148,198,4,0.0007849293563579278
148,1375,1,0.004709576138147566
148,3,2,0.0007849293563579278
148,585,3,0.0007849293563579278
148,1499,3,0.0007849293563579278
149,149,5,0.75
149,769,1,0.25
150,1604,4,0.058823529411764705
150,1604,1,0.058823529411764705
150,1604,5,0.0392156862745098
150,150,1,0.0392156862745098
150,150,5,0.0784313725490196
150,150,4,0.0784313725490196
150,1672,3,0.0196078431372549
150,386,3,0.3137254901960784
150,1329,5,0.0196078431372549
150,1720,3,0.0784313725490196
150,1543,3,0.11764705882352941
150,115,3,0.0784313725490196
150,1196,3,0.0196078431372549
151,151,5,0.5942028985507246
151,151,0,0.028985507246376812
151,151,4,0.014492753623188406
151,918,3,0.043478260869565216
151,694,5,0.17391304347826086
151,1620,1,0.07246376811594203
151,793,1,0.07246376811594203
152,1247,1,1.0
153,1529,3,1.0
154,1041,2,1.0
155,1725,4,0.08333333333333333
155,666,0,0.08333333333333333
155,20,4,0.041666666666666664
155,1413,0,0.25
155,849,4,0.08333333333333333
155,783,0,0.16666666666666666
155,155,4,0.125
155,1515,0,0.08333333333333333
155,1428,4,0.041666666666666664
155,439,5,0.041666666666666664
156,1,0,0.7916666666666666
156,56,0,0.08333333333333333
156,156,0,0.125
157,1701,3,1.0
158,186,2,0.6562864927987544
158,158,3,0.008563643441027637
158,158,4,0.0007785130400934215
158,1459,3,0.09887115609186455
158,1459,4,0.011677695601401323
158,1354,2,0.03659011288439081
158,1572,2,0.051771117166212535
158,684,1,0.10587777345270533
158,821,2,0.0023355391202802647
158,663,1,0.008952899961074349
158,45,5,0.0058388478007006615
158,573,2,0.005449591280653951
158,121,2,0.0023355391202802647
158,865,2,0.0007785130400934215
158,1300,0,0.001946282600233554
158,1128,0,0.0007785130400934215
158,596,2,0.00038925652004671076
158,1301,5,0.0007785130400934215
159,243,2,0.19230769230769232
159,529,1,0.15384615384615385
159,635,3,0.5
159,159,4,0.15384615384615385
160,797,5,1.0
161,1635,0,1.0
162,1673,5,1.0
163,163,5,0.7692307692307693
163,390,5,0.07692307692307693
163,143,5,0.07692307692307693
163,171,1,0.07692307692307693
164,164,5,0.547945205479452
164,164,4,0.02054794520547945
164,1351,1,0.13013698630136986
164,1222,3,0.0547945205479452
164,1222,1,0.0273972602739726
164,1538,1,0.1232876712328767
164,255,2,0.0136986301369863
164,361,5,0.0547945205479452
164,361,4,0.00684931506849315
164,1613,5,0.02054794520547945
165,135,5,0.6666666666666666
165,1465,3,0.3333333333333333
166,79,3,1.0
167,65,5,0.5
167,442,3,0.5
168,1679,3,0.3333333333333333
168,292,3,0.1111111111111111
168,168,4,0.2222222222222222
168,168,5,0.2222222222222222
168,549,2,0.1111111111111111
169,170,1,0.2727272727272727
169,169,4,0.18181818181818182
169,169,5,0.09090909090909091
169,269,0,0.09090909090909091
169,894,5,0.18181818181818182
169,894,4,0.09090909090909091
169,1106,1,0.09090909090909091
170,1106,1,0.4
170,169,0,0.4
170,170,1,0.2
171,11,5,1.0
172,902,4,0.3333333333333333
172,1438,3,0.3333333333333333
172,1638,2,0.3333333333333333
173,173,5,0.14754098360655737
173,173,4,0.01639344262295082
173,1551,1,0.01639344262295082
