from,to,action,p(s'a|s)
6,2079,3,0.1416803953871499
6,2628,3,0.008237232289950576
6,1984,2,0.009884678747940691
6,1984,1,0.009884678747940691
6,1984,4,0.011532125205930808
6,1117,4,0.0032948929159802307
6,1117,2,0.0032948929159802307
6,1117,1,0.004942339373970346
6,1008,0,0.004942339373970346
6,783,3,0.009884678747940691
6,662,0,0.009884678747940691
6,2284,0,0.006589785831960461
6,1808,5,0.0016474464579901153
6,2330,3,0.023064250411861616
6,2262,5,0.006589785831960461
6,1095,5,0.0016474464579901153
6,2537,3,0.0016474464579901153
7,7,5,0.25
7,7,4,0.25
7,279,3,0.25
7,890,1,0.25
8,482,1,0.3333333333333333
8,242,5,0.3333333333333333
8,1318,5,0.3333333333333333
9,1511,0,0.10476190476190476
9,304,3,0.17142857142857143
9,9,1,0.08571428571428572
9,9,4,0.05714285714285714
9,1312,5,0.06666666666666667
9,642,3,0.06666666666666667
9,2349,0,0.01904761904761905
9,1822,1,0.0761904761904762
9,1822,4,0.08571428571428572
9,2623,2,0.06666666666666667
9,1533,5,0.047619047619047616
9,2237,0,0.047619047619047616
9,1080,2,0.01904761904761905
9,259,5,0.02857142857142857
9,2601,5,0.009523809523809525
9,1129,2,0.0380952380952381
9,100,2,0.009523809523809525
10,1020,1,0.1559633027522936
10,10,3,0.16055045871559634
10,10,4,0.1559633027522936
10,2106,0,0.16743119266055045
10,2472,2,0.11467889908256881
10,1294,0,0.013761467889908258
10,1755,5,0.1651376146788991
10,479,1,0.0045871559633027525
10,2154,4,0.009174311926605505
10,2154,3,0.0045871559633027525
10,2011,2,0.0022935779816513763
10,1465,5,0.006880733944954129
10,2001,2,0.0022935779816513763
10,2686,2,0.0045871559633027525
10,1064,2,0.0022935779816513763
10,2975,2,0.006880733944954129
10,1251,3,0.009174311926605505
10,1215,5,0.0022935779816513763
10,626,1,0.0022935779816513763
10,1305,1,0.0045871559633027525
10,396,2,0.0022935779816513763
10,1557,2,0.0022935779816513763
11,1803,5,0.3
11,1803,0,0.2
11,2867,1,0.1
11,1317,2,0.1
11,11,4,0.1
11,789,3,0.1
11,2097,2,0.1
12,302,0,0.21641791044776118
12,302,3,0.14925373134328357
12,2074,1,0.007462686567164179
12,12,5,0.208955223880597
12,12,4,0.19402985074626866
12,12,2,0.11940298507462686
12,1588,1,0.05223880597014925
12,2152,1,0.029850746268656716
12,1112,1,0.007462686567164179
12,246,1,0.014925373134328358
13,13,2,0.04792332268370607
13,13,4,0.10862619808306709
13,13,1,0.051118210862619806
13,2006,0,0.04153354632587859
13,1081,3,0.019169329073482427
13,1511,3,0.02875399361022364
13,1287,0,0.006389776357827476
13,2349,3,0.051118210862619806
13,2487,1,0.003194888178913738
13,2487,0,0.019169329073482427
13,976,2,0.025559105431309903
13,976,4,0.03194888178913738
13,69,5,0.025559105431309903
13,100,2,0.038338658146964855
13,100,0,0.025559105431309903
13,2941,3,0.012779552715654952
13,1573,5,0.006389776357827476
13,1080,1,0.03514376996805112
13,1080,2,0.019169329073482427
13,1080,4,0.051118210862619806
13,625,5,0.009584664536741214
13,95,0,0.022364217252396165
13,2600,1,0.019169329073482427
13,438,3,0.019169329073482427
13,1555,1,0.022364217252396165
13,738,3,0.04153354632587859
13,2145,0,0.009584664536741214
13,988,5,0.06389776357827476
13,793,5,0.01597444089456869
13,1437,1,0.01597444089456869
13,1437,0,0.009584664536741214
13,405,0,0.003194888178913738
13,1927,0,0.006389776357827476
13,1249,0,0.012779552715654952
13,1129,1,0.003194888178913738
13,2451,2,0.01597444089456869
13,975,5,0.009584664536741214
13,964,5,0.009584664536741214
13,2286,5,0.022364217252396165
13,2368,5,0.009584664536741214
13,2623,1,0.003194888178913738
13,306,3,0.003194888178913738
13,962,5,0.003194888178913738
14,14,2,0.5
14,1880,5,0.5
15,15,0,0.17391304347826086
15,15,4,0.13043478260869565
15,15,5,0.08695652173913043
15,2171,2,0.08695652173913043
15,359,1,0.17391304347826086
15,1296,2,0.043478260869565216
15,2251,0,0.08695652173913043
15,2691,3,0.17391304347826086
15,1357,5,0.043478260869565216
16,2490,1,0.5
16,1528,3,0.5
17,587,3,1.0
18,1937,2,0.5
18,909,3,0.5
19,19,5,0.1875
19,19,1,0.08333333333333333
19,19,4,0.08333333333333333
19,2595,0,0.0625
19,2488,5,0.08333333333333333
19,2488,4,0.0625
19,2488,1,0.020833333333333332
19,486,3,0.08333333333333333
19,1598,2,0.020833333333333332
19,2148,2,0.08333333333333333
19,47,0,0.041666666666666664
19,2972,0,0.041666666666666664
19,551,2,0.020833333333333332
19,472,2,0.020833333333333332
19,325,3,0.0625
19,762,0,0.020833333333333332
19,1789,2,0.020833333333333332
20,20,5,0.14309210526315788
20,20,0,0.14802631578947367
20,20,4,0.15460526315789475
20,2358,3,0.16447368421052633
20,2920,2,0.03618421052631579
20,933,1,0.09046052631578948
20,933,5,0.003289473684210526
20,933,4,0.001644736842105263
20,318,1,0.07072368421052631
20,2146,2,0.047697368421052634
20,1116,1,0.001644736842105263
20,1687,5,0.03125
20,403,2,0.029605263157894735
20,1313,3,0.001644736842105263
20,1441,2,0.008223684210526315
20,5,1,0.019736842105263157
20,2093,2,0.014802631578947368
20,2541,2,0.009868421052631578
20,1622,2,0.006578947368421052
20,1537,2,0.001644736842105263
20,2371,2,0.001644736842105263
20,1811,5,0.001644736842105263
20,2552,1,0.008223684210526315
20,2489,1,0.003289473684210526
21,1062,3,0.047619047619047616
21,21,4,0.23809523809523808
21,21,2,0.047619047619047616
21,21,0,0.047619047619047616
21,2112,1,0.14285714285714285
21,595,3,0.047619047619047616
21,173,5,0.14285714285714285
21,1681,1,0.09523809523809523
21,118,4,0.047619047619047616
21,118,2,0.047619047619047616
21,1880,5,0.047619047619047616
21,1552,3,0.047619047619047616
22,22,4,0.2076923076923077
22,22,5,0.11538461538461539
22,22,0,0.14615384615384616
22,1089,2,0.007692307692307693
22,1029,2,0.06153846153846154
22,238,3,0.1
22,2350,1,0.08461538461538462
22,843,1,0.023076923076923078
22,2141,4,0.007692307692307693
22,2297,5,0.015384615384615385
22,1951,1,0.06923076923076923
22,2645,2,0.015384615384615385
22,2580,2,0.007692307692307693
22,990,3,0.007692307692307693
22,835,2,0.015384615384615385
22,2934,0,0.015384615384615385
22,1746,2,0.03076923076923077
22,904,2,0.007692307692307693
22,1596,3,0.007692307692307693
22,2691,3,0.007692307692307693
22,2815,2,0.007692307692307693
22,105,5,0.023076923076923078
22,2527,2,0.015384615384615385
23,2110,3,0.2777777777777778
23,1282,5,0.16666666666666666
23,2748,2,0.1111111111111111
23,822,3,0.05555555555555555
23,23,1,0.05555555555555555
23,23,4,0.05555555555555555
23,141,4,0.05555555555555555
23,141,1,0.05555555555555555
23,2331,0,0.05555555555555555
23,2845,5,0.05555555555555555
23,2107,0,0.05555555555555555
24,24,4,0.5
24,1451,1,0.5
25,25,1,0.07692307692307693
25,25,4,0.07692307692307693
25,25,5,0.07692307692307693
25,2759,3,0.07692307692307693
25,911,5,0.07692307692307693
25,911,1,0.23076923076923078
25,911,4,0.07692307692307693
25,1980,2,0.07692307692307693
25,66,2,0.23076923076923078
26,26,5,0.25
26,26,1,0.25
26,2635,0,0.25
26,1239,0,0.25
27,27,3,0.1
27,2062,4,0.1
27,2062,5,0.3
27,2062,3,0.1
27,2299,2,0.2
27,209,0,0.1
27,2435,0,0.1
28,1371,0,0.14910025706940874
28,28,4,0.15938303341902313
28,28,3,0.14652956298200515
28,499,1,0.012853470437017995
28,238,5,0.13881748071979436
28,1898,2,0.04884318766066838
28,1006,1,0.10796915167095116
28,65,2,0.06683804627249357
28,219,3,0.02570694087403599
28,219,4,0.02056555269922879
28,2660,2,0.002570694087403599
28,2948,2,0.002570694087403599
28,990,5,0.010282776349614395
28,840,0,0.012853470437017995
28,607,2,0.002570694087403599
28,1871,2,0.015424164524421594
28,2612,1,0.015424164524421594
28,465,4,0.002570694087403599
28,465,3,0.002570694087403599
28,2252,2,0.007712082262210797
28,1976,2,0.005141388174807198
28,425,2,0.02056555269922879
28,305,2,0.007712082262210797
28,1337,2,0.002570694087403599
28,1718,2,0.002570694087403599
28,2691,5,0.005141388174807198
28,1948,2,0.002570694087403599
28,523,2,0.002570694087403599
29,2375,2,0.2
29,29,4,0.2
29,189,4,0.2
29,2865,0,0.2
29,980,1,0.2
30,30,5,0.08571428571428572
30,30,4,0.12857142857142856
30,30,2,0.07142857142857142
30,190,3,0.07142857142857142
30,1432,0,0.04285714285714286
30,2004,3,0.014285714285714285
30,1854,5,0.08571428571428572
30,137,1,0.05714285714285714
30,824,2,0.05714285714285714
30,824,4,0.014285714285714285
30,408,0,0.07142857142857142
30,1774,1,0.02857142857142857
30,1576,1,0.02857142857142857
30,854,4,0.05714285714285714
30,854,2,0.02857142857142857
30,2819,3,0.014285714285714285
30,2922,3,0.014285714285714285
30,852,5,0.02857142857142857
30,2080,3,0.014285714285714285
30,834,0,0.014285714285714285
30,401,5,0.02857142857142857
30,667,0,0.014285714285714285
30,2413,0,0.02857142857142857
31,1815,1,0.09090909090909091
31,31,4,0.18181818181818182
31,31,5,0.13636363636363635
31,2666,0,0.045454545454545456
31,46,3,0.09090909090909091
31,964,1,0.045454545454545456
31,368,0,0.13636363636363635
31,424,4,0.045454545454545456
31,947,1,0.045454545454545456
31,1217,4,0.045454545454545456
31,1217,5,0.045454545454545456
31,2742,0,0.045454545454545456
31,832,1,0.045454545454545456
32,32,2,0.15492957746478872
32,32,4,0.14084507042253522
32,32,5,0.15492957746478872
32,1935,3,0.18309859154929578
32,408,0,0.15492957746478872
32,1175,1,0.04225352112676056
32,446,1,0.09859154929577464
32,394,1,0.014084507042253521
32,854,1,0.04225352112676056
32,561,1,0.014084507042253521
33,717,3,0.10344827586206896
33,1829,2,0.10344827586206896
33,33,5,0.13793103448275862
33,33,1,0.13793103448275862
33,33,4,0.13793103448275862
33,1756,2,0.10344827586206896
33,1044,2,0.034482758620689655
33,2297,0,0.06896551724137931
33,105,0,0.13793103448275862
33,1876,4,0.034482758620689655
34,2455,0,0.2
34,398,5,0.2
34,34,4,0.4
34,1971,3,0.2
35,1358,5,1.0
36,36,4,0.1111111111111111
36,36,2,0.2222222222222222
36,36,5,0.18518518518518517
36,1190,1,0.037037037037037035
36,2942,0,0.14814814814814814
36,1324,3,0.1111111111111111
36,2533,3,0.037037037037037035
36,2555,1,0.037037037037037035
36,2210,0,0.07407407407407407
36,2733,1,0.037037037037037035
37,2042,2,0.2
37,2898,1,0.2
37,37,5,0.2
37,622,3,0.2
37,1108,0,0.2
38,656,1,1.0
39,190,3,0.07840236686390532
39,39,4,0.128698224852071
39,39,2,0.10946745562130178
39,39,5,0.02514792899408284
39,39,0,0.0073964497041420114
39,1615,5,0.022189349112426034
39,695,3,0.023668639053254437
39,2503,0,0.11538461538461539
39,1095,5,0.08579881656804733
39,1943,1,0.03106508875739645
39,958,4,0.01775147928994083
39,958,2,0.013313609467455622
39,1246,1,0.07396449704142012
39,678,1,0.04585798816568047
39,505,0,0.0014792899408284023
39,505,1,0.013313609467455622
39,1538,4,0.03254437869822485
39,1538,5,0.019230769230769232
39,1538,2,0.03994082840236687
39,1538,0,0.008875739644970414
39,2004,3,0.02514792899408284
39,1300,3,0.0073964497041420114
39,1402,3,0.010355029585798817
39,1707,0,0.01775147928994083
39,816,0,0.0029585798816568047
39,1513,0,0.0073964497041420114
39,1928,0,0.0014792899408284023
39,727,5,0.013313609467455622
39,2819,3,0.013313609467455622
39,1114,0,0.0029585798816568047
39,373,3,0.0029585798816568047
39,1765,3,0.0014792899408284023
40,2605,5,1.0
41,41,5,0.3333333333333333
41,41,1,0.2222222222222222
41,41,2,0.1111111111111111
41,2986,0,0.1111111111111111
41,59,3,0.2222222222222222
42,190,3,0.06611570247933884
42,851,5,0.024793388429752067
42,2055,3,0.01652892561983471
42,42,4,0.15702479338842976
42,42,2,0.11570247933884298
42,42,5,0.024793388429752067
42,42,0,0.008264462809917356
42,1513,0,0.05785123966942149
42,1301,2,0.03305785123966942
42,1301,4,0.03305785123966942
42,1378,5,0.08264462809917356
42,64,5,0.01652892561983471
42,1640,1,0.024793388429752067
42,2004,3,0.01652892561983471
42,1707,0,0.09917355371900827
42,638,1,0.01652892561983471
42,2728,1,0.04132231404958678
42,1792,0,0.01652892561983471
42,2837,1,0.05785123966942149
42,914,1,0.03305785123966942
42,2607,0,0.024793388429752067
42,2842,3,0.01652892561983471
42,1300,3,0.008264462809917356
42,82,3,0.008264462809917356
43,43,5,0.13409961685823754
43,43,4,0.13409961685823754
43,43,3,0.14367816091954022
43,244,0,0.15134099616858238
43,1987,1,0.1111111111111111
43,1222,4,0.03639846743295019
43,1222,3,0.03065134099616858
43,1222,5,0.028735632183908046
43,218,1,0.02681992337164751
43,438,2,0.044061302681992334
43,1837,2,0.005747126436781609
43,754,2,0.045019157088122604
43,1744,2,0.006704980842911878
43,1974,2,0.0019157088122605363
43,2407,0,0.02586206896551724
43,2349,2,0.014367816091954023
43,1207,1,0.0028735632183908046
43,2087,1,0.01053639846743295
43,1163,2,0.006704980842911878
43,2941,2,0.0009578544061302681
43,2959,2,0.0019157088122605363
43,2237,2,0.027777777777777776
43,1511,2,0.0038314176245210726
43,445,2,0.0009578544061302681
43,1415,2,0.0019157088122605363
43,2784,2,0.0009578544061302681
43,1223,0,0.0009578544061302681
44,313,3,0.12903225806451613
44,2614,2,0.16129032258064516
44,44,4,0.0967741935483871
44,44,5,0.0967741935483871
44,422,2,0.06451612903225806
44,993,5,0.06451612903225806
44,1642,1,0.12903225806451613
44,2732,3,0.03225806451612903
44,1754,0,0.16129032258064516
44,609,1,0.03225806451612903
44,1296,1,0.03225806451612903
45,812,5,0.06451612903225806
45,812,1,0.16129032258064516
45,812,4,0.0967741935483871
45,1499,3,0.06451612903225806
45,1943,2,0.0967741935483871
45,1300,0,0.03225806451612903
45,1576,2,0.03225806451612903
45,45,1,0.0967741935483871
45,45,5,0.16129032258064516
45,45,4,0.06451612903225806
45,1578,0,0.0967741935483871
45,678,2,0.03225806451612903
46,46,4,0.25316455696202533
46,46,5,0.13924050632911392
46,46,0,0.1518987341772152
46,46,1,0.02531645569620253
46,1115,5,0.02531645569620253
46,1115,4,0.02531645569620253
46,1115,0,0.02531645569620253
46,439,3,0.0759493670886076
46,31,2,0.06329113924050633
46,2784,5,0.05063291139240506
46,2167,2,0.02531645569620253
46,2263,1,0.02531645569620253
46,2263,5,0.012658227848101266
46,2263,0,0.012658227848101266
46,1988,3,0.012658227848101266
46,2236,1,0.012658227848101266
46,1587,3,0.02531645569620253
46,490,3,0.012658227848101266
46,689,2,0.012658227848101266
46,2851,1,0.012658227848101266
47,1251,3,0.15086206896551724
47,47,5,0.10560344827586207
47,47,0,0.13793103448275862
47,47,4,0.15301724137931033
47,2088,2,0.008620689655172414
47,1608,5,0.0021551724137931034
47,873,5,0.04956896551724138
47,2474,1,0.15086206896551724
47,2577,2,0.03879310344827586
47,1912,2,0.04956896551724138
47,2972,4,0.015086206896551725
47,2972,0,0.017241379310344827
47,2972,5,0.0021551724137931034
47,1242,2,0.04956896551724138
47,19,1,0.00646551724137931
47,2144,1,0.010775862068965518
47,474,2,0.01293103448275862
47,2488,1,0.004310344827586207
47,285,2,0.004310344827586207
47,740,3,0.00646551724137931
47,1970,2,0.0021551724137931034
47,1839,2,0.0021551724137931034
47,1186,2,0.008620689655172414
47,784,2,0.00646551724137931
47,1667,2,0.004310344827586207
48,869,0,1.0
49,49,0,0.2857142857142857
49,49,5,0.14285714285714285
49,49,4,0.2857142857142857
49,90,1,0.14285714285714285
49,1500,3,0.14285714285714285
50,50,5,0.16666666666666666
50,50,4,0.16666666666666666
50,50,2,0.16666666666666666
50,50,1,0.1111111111111111
50,1386,2,0.05555555555555555
50,1386,0,0.1111111111111111
50,202,3,0.1111111111111111
50,2939,1,0.05555555555555555
50,2917,3,0.05555555555555555
51,1809,3,1.0
52,52,1,0.10634648370497427
52,52,4,0.09948542024013722
52,52,2,0.11663807890222985
52,52,0,0.003430531732418525
52,2919,0,0.00686106346483705
52,784,4,0.06174957118353345
52,784,2,0.07204116638078903
52,784,0,0.09262435677530018
52,784,1,0.058319039451114926
52,784,5,0.003430531732418525
52,566,5,0.0686106346483705
52,2577,0,0.010291595197255575
52,158,5,0.07547169811320754
52,2972,3,0.012006861063464836
52,1912,0,0.044596912521440824
52,582,3,0.008576329331046312
52,2894,3,0.07032590051457976
52,2255,3,0.058319039451114926
52,755,3,0.00686106346483705
52,623,3,0.017152658662092625
52,2148,0,0.0017152658662092624
52,1730,0,0.0017152658662092624
52,1503,0,0.0017152658662092624
52,2245,0,0.0017152658662092624
53,53,1,0.5
53,2365,0,0.5
54,1867,0,0.5
54,54,2,0.16666666666666666
54,54,4,0.16666666666666666
54,54,5,0.16666666666666666
55,417,3,0.16666666666666666
55,1727,2,0.3333333333333333
55,55,4,0.3333333333333333
55,2247,5,0.16666666666666666
56,2478,2,0.023509174311926607
56,2478,1,0.03784403669724771
56,2478,4,0.02694954128440367
56,2478,5,0.02236238532110092
56,56,5,0.12614678899082568
56,56,2,0.12155963302752294
56,56,0,0.028669724770642203
56,56,4,0.12327981651376146
56,56,1,0.12041284403669725
56,915,0,0.09862385321100918
56,915,2,0.018922018348623854
56,915,5,0.024655963302752295
56,915,4,0.020642201834862386
56,2840,0,0.03268348623853211
56,1827,3,0.03669724770642202
56,2570,3,0.07282110091743119
56,916,3,0.018922018348623854
56,2963,3,0.008027522935779817
56,2302,3,0.0045871559633027525
56,992,3,0.010321100917431193
56,2022,3,0.008027522935779817
56,1934,0,0.0045871559633027525
56,2246,0,0.0028669724770642203
56,440,3,0.0017201834862385322
56,1882,3,0.0022935779816513763
56,1160,0,0.0005733944954128441
56,839,0,0.0017201834862385322
56,2243,0,0.0005733944954128441
57,353,2,0.03684210526315789
57,57,0,0.12631578947368421
57,57,5,0.07894736842105263
57,57,4,0.09473684210526316
57,1435,1,0.08421052631578947
57,2246,2,0.010526315789473684
57,1509,3,0.1
57,159,1,0.021052631578947368
57,2856,4,0.03684210526315789
57,2856,0,0.042105263157894736
57,2856,5,0.021052631578947368
57,729,2,0.010526315789473684
57,1910,3,0.021052631578947368
57,1412,1,0.02631578947368421
57,2007,2,0.015789473684210527
57,572,1,0.031578947368421054
57,1343,5,0.02631578947368421
57,2871,4,0.02631578947368421
57,2871,5,0.015789473684210527
57,1465,3,0.03684210526315789
57,848,2,0.010526315789473684
57,152,3,0.010526315789473684
57,700,2,0.010526315789473684
57,1584,2,0.015789473684210527
57,2586,2,0.015789473684210527
57,128,5,0.021052631578947368
57,633,5,0.010526315789473684
57,2099,2,0.005263157894736842
57,103,2,0.005263157894736842
57,2180,2,0.005263157894736842
57,2794,2,0.005263157894736842
57,2165,2,0.005263157894736842
57,1659,2,0.005263157894736842
57,136,2,0.005263157894736842
57,1556,5,0.005263157894736842
58,2935,0,1.0
59,1787,1,0.07692307692307693
59,59,1,0.15384615384615385
59,59,5,0.15384615384615385
59,59,4,0.07692307692307693
59,41,2,0.23076923076923078
59,2788,0,0.07692307692307693
59,548,1,0.07692307692307693
59,1603,2,0.07692307692307693
59,2647,0,0.07692307692307693
60,60,1,0.16448152562574495
60,60,4,0.15574096146205801
60,60,5,0.15256257449344457
60,1279,0,0.15534366309098133
60,1146,3,0.17401668653158522
60,1253,2,0.06197854588796186
60,1784,1,0.009535160905840286
60,1784,5,0.007151370679380214
60,1784,4,0.0059594755661501785
60,407,2,0.023837902264600714
60,1523,3,0.006356773937226857
60,11,0,0.0007945967421533572
60,2615,2,0.029002781088597537
60,1136,2,0.01986491855383393
60,968,2,0.0011918951132300357
60,2888,2,0.0003972983710766786
60,1153,0,0.006356773937226857
60,2139,2,0.003972983710766786
60,2867,5,0.0015891934843067143
60,2867,4,0.0003972983710766786
60,347,0,0.0003972983710766786
60,1745,2,0.009932459276916964
60,1483,0,0.003575685339690107
60,1853,2,0.0007945967421533572
60,167,3,0.0003972983710766786
60,2382,2,0.0011918951132300357
60,2000,2,0.0011918951132300357
60,1090,2,0.0015891934843067143
60,2533,2,0.0003972983710766786
61,61,4,0.12222222222222222
61,61,1,0.10740740740740741
61,61,2,0.02962962962962963
61,1250,2,0.07407407407407407
61,1250,0,0.022222222222222223
61,2961,1,0.011111111111111112
61,2961,4,0.025925925925925925
61,2961,2,0.018518518518518517
61,372,3,0.022222222222222223
61,685,5,0.0962962962962963
61,1720,3,0.1037037037037037
61,2836,0,0.06296296296296296
61,2366,2,0.014814814814814815
61,785,2,0.025925925925925925
61,785,4,0.007407407407407408
61,2840,0,0.014814814814814815
61,562,0,0.022222222222222223
61,2320,5,0.007407407407407408
61,856,1,0.003703703703703704
61,2243,1,0.025925925925925925
61,2243,0,0.007407407407407408
61,1332,5,0.03333333333333333
61,103,0,0.007407407407407408
61,2085,3,0.018518518518518517
61,2022,3,0.007407407407407408
61,2002,5,0.025925925925925925
61,1004,3,0.022222222222222223
61,1288,3,0.007407407407407408
61,203,5,0.007407407407407408
61,1656,5,0.007407407407407408
61,1148,0,0.011111111111111112
61,1036,5,0.003703703703703704
61,2561,1,0.011111111111111112
61,839,0,0.003703703703703704
61,648,0,0.003703703703703704
61,2590,5,0.003703703703703704
62,2817,4,0.056338028169014086
62,2817,0,0.02112676056338028
62,2817,1,0.04225352112676056
62,2817,5,0.07042253521126761
62,533,0,0.056338028169014086
62,550,3,0.056338028169014086
62,1854,2,0.13380281690140844
62,62,4,0.06338028169014084
62,62,5,0.15492957746478872
62,62,1,0.04929577464788732
62,2340,0,0.056338028169014086
62,2220,3,0.04225352112676056
62,852,1,0.007042253521126761
62,852,2,0.09859154929577464
62,74,0,0.007042253521126761
62,1923,3,0.007042253521126761
62,2936,3,0.007042253521126761
62,229,0,0.007042253521126761
62,1128,3,0.02112676056338028
62,2354,3,0.02112676056338028
62,2814,0,0.007042253521126761
62,4,0,0.007042253521126761
62,239,3,0.007042253521126761
63,1544,3,1.0
64,903,3,0.015789473684210527
64,1812,3,0.08947368421052632
64,64,2,0.17894736842105263
64,64,4,0.10526315789473684
64,2473,0,0.02631578947368421
64,1714,1,0.08421052631578947
64,615,1,0.015789473684210527
64,394,5,0.1
64,1993,1,0.07368421052631578
64,2220,3,0.021052631578947368
64,873,3,0.005263157894736842
64,1060,0,0.10526315789473684
64,1378,4,0.015789473684210527
64,1378,2,0.010526315789473684
64,627,5,0.010526315789473684
64,1301,5,0.031578947368421054
64,473,1,0.010526315789473684
64,1310,5,0.03684210526315789
64,2688,0,0.02631578947368421
64,1899,1,0.015789473684210527
64,2052,5,0.005263157894736842
64,769,1,0.005263157894736842
64,566,1,0.005263157894736842
64,1608,3,0.005263157894736842
65,2948,0,0.007481296758104738
65,2873,5,0.03740648379052369
65,65,5,0.057356608478802994
65,65,4,0.09476309226932668
65,65,0,0.08728179551122195
65,65,1,0.0773067331670823
65,1976,0,0.04488778054862843
65,1976,5,0.022443890274314215
65,1976,4,0.017456359102244388
65,1837,5,0.04239401496259352
65,569,5,0.04239401496259352
65,2660,1,0.08977556109725686
65,2660,4,0.0199501246882793
65,2660,5,0.007481296758104738
65,726,2,0.007481296758104738
65,2709,3,0.04738154613466334
65,1898,0,0.014962593516209476
65,1588,2,0.014962593516209476
65,28,3,0.07231920199501247
65,2252,1,0.007481296758104738
65,1263,1,0.00997506234413965
65,1708,2,0.00997506234413965
65,219,3,0.022443890274314215
65,66,2,0.04738154613466334
65,2207,2,0.017456359102244388
65,2681,3,0.0199501246882793
65,754,5,0.00997506234413965
65,1980,2,0.022443890274314215
65,465,3,0.0024937655860349127
65,2152,2,0.004987531172069825
65,778,2,0.004987531172069825
65,675,2,0.0024937655860349127
65,697,2,0.004987531172069825
65,1565,2,0.007481296758104738
66,66,4,0.12299465240641712
66,66,2,0.11229946524064172
66,66,5,0.0213903743315508
66,66,1,0.0855614973262032
66,66,0,0.016042780748663103
66,1028,5,0.0213903743315508
66,1216,5,0.0748663101604278
66,778,1,0.0748663101604278
66,778,2,0.03208556149732621
66,778,4,0.053475935828877004
66,1588,2,0.026737967914438502
66,1588,5,0.0106951871657754
66,1588,0,0.0427807486631016
66,1588,4,0.0106951871657754
66,523,3,0.0106951871657754
66,302,0,0.0481283422459893
66,2074,0,0.0106951871657754
66,425,3,0.0213903743315508
66,65,3,0.06417112299465241
66,1976,3,0.03208556149732621
66,1552,3,0.0106951871657754
66,1948,3,0.0053475935828877
66,2383,5,0.0427807486631016
66,305,3,0.0213903743315508
66,2660,3,0.016042780748663103
66,1087,0,0.0106951871657754
67,67,5,0.13513513513513514
67,67,4,0.21621621621621623
67,1738,1,0.13513513513513514
67,2072,3,0.13513513513513514
67,811,0,0.08108108108108109
67,1356,2,0.10810810810810811
67,2991,3,0.02702702702702703
67,2464,0,0.08108108108108109
67,1132,2,0.02702702702702703
67,2089,2,0.05405405405405406
68,1089,5,0.2
