id,value,p(s)
10,HELD_PLAYER(SOUP)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),1.6625103906899418e-06
11,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;NOT_STARTED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),0.00016957605985037406
12,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;NOT_STARTED)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),3.3250207813798835e-06
13,HELD_PLAYER(DISH)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),0.0011720698254364089
14,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;INTERACT)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;BOTTOM)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),4.987531172069825e-06
15,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;NOT_STARTED)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),3.491271820448878e-05
16,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),4.987531172069825e-06
17,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),1.3300083125519534e-05
18,HELD_PLAYER(SOUP)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;LEFT)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),1.6625103906899418e-06
19,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),0.0016275976724854531
20,HELD_PLAYER(DISH)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),4.655029093931837e-05
21,HELD_PLAYER(SOUP)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;NOT_STARTED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),1.99501246882793e-05
22,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;INTERACT)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;BOTTOM)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),1.6625103906899418e-06
23,HELD_PLAYER(NOTHING)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;FINISHED)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),0.0002942643391521197
24,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;NOT_STARTED)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),1.6625103906899418e-06
25,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;TOP)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),9.808811305070657e-05
26,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),0.016352452202826266
27,HELD_PLAYER(DISH)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;LEFT)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),1.1637572734829593e-05
28,HELD_PLAYER(SOUP)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),0.00012468827930174563
29,HELD_PLAYER(NOTHING)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;NOT_STARTED)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;LEFT)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),2.1612635078969244e-05
30,HELD_PLAYER(DISH)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;NOT_STARTED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),0.00011970074812967581
31,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;TOP)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;RIGHT)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),1.6625103906899418e-06
32,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;FINISHED)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),0.0033915211970074813
33,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),0.0005353283458021613
34,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),9.975062344139652e-05
35,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;LEFT)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),3.99002493765586e-05
36,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;FINISHED)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;TOP)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),2.3275145469659186e-05
37,HELD_PLAYER(DISH)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;FINISHED)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;LEFT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),1.6625103906899418e-06
38,HELD_PLAYER(SOUP)+HELD_PARTNER(ONION)+POT_STATE(POT0;NOT_STARTED)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;LEFT)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),3.3250207813798835e-06
39,HELD_PLAYER(NOTHING)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;TOP)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;RIGHT)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),1.6625103906899418e-06
40,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;NOT_STARTED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),0.0034945968412302577
41,HELD_PLAYER(NOTHING)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;NOT_STARTED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),4.987531172069825e-06
42,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),0.00032418952618453866
43,HELD_PLAYER(SOUP)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;NOT_STARTED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;LEFT)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),8.31255195344971e-06
44,HELD_PLAYER(DISH)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;NOT_STARTED)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),9.808811305070657e-05
45,HELD_PLAYER(SOUP)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;NOT_STARTED)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;LEFT)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),4.488778054862843e-05
46,HELD_PLAYER(SOUP)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),3.3250207813798835e-06
47,HELD_PLAYER(SOUP)+HELD_PARTNER(ONION)+POT_STATE(POT0;FINISHED)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),1.6625103906899418e-06
48,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),1.662510390689942e-05
49,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;FINISHED)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;INTERACT)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),0.001629260182876143
50,HELD_PLAYER(DISH)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;FINISHED)+POT_STATE(POT1;COOKING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;LEFT)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;TOP)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),3.1587697423108896e-05
51,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),1.1637572734829593e-05
52,HELD_PLAYER(DISH)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;TOP)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),4.8212801330008315e-05
53,HELD_PLAYER(NOTHING)+HELD_PARTNER(ONION)+POT_STATE(POT0;PREPARING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(EAST),1.3300083125519534e-05
54,HELD_PLAYER(NOTHING)+HELD_PARTNER(NOTHING)+POT_STATE(POT0;FINISHED)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;STAY)+ACTION2NEAREST(DISH;BOTTOM)+ACTION2NEAREST(SERVICE;INTERACT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(SOUTHEAST),0.00022111388196176227
55,HELD_PLAYER(DISH)+HELD_PARTNER(ONION)+POT_STATE(POT0;COOKING)+POT_STATE(POT1;PREPARING)+ACTION2NEAREST(ONION;LEFT)+ACTION2NEAREST(TOMATO;STAY)+ACTION2NEAREST(SOUP;LEFT)+ACTION2NEAREST(DISH;RIGHT)+ACTION2NEAREST(SERVICE;RIGHT)+ACTION2NEAREST(POT0;STAY)+ACTION2NEAREST(POT1;STAY)+PARTNER_POSITION(NORTHEAST),3.3250207813798835e-06
