from,to,action,p(s'a|s)
79,1058,1,0.0005232862375719519
79,422,2,0.004709576138147566
79,422,4,0.0010465724751439038
79,422,5,0.0005232862375719519
79,79,2,0.07378335949764521
79,79,0,0.029304029304029304
79,79,4,0.029304029304029304
79,79,5,0.003663003663003663
79,224,3,0.032443746729461015
79,1153,3,0.004186289900575615
79,11,3,0.0005232862375719519
79,1247,5,0.0005232862375719519
80,878,0,1.0
81,81,5,0.125
81,81,4,0.0625
81,81,2,0.125
81,862,5,0.0625
81,862,2,0.125
81,57,1,0.3125
81,752,3,0.0625
81,389,5,0.125
82,771,3,0.18181818181818182
82,226,3,0.3181818181818182
82,82,5,0.24242424242424243
82,82,2,0.12121212121212122
82,82,1,0.045454545454545456
82,1026,5,0.06060606060606061
82,93,2,0.015151515151515152
82,357,0,0.015151515151515152
83,290,2,1.0
84,84,5,0.009007720903631684
84,84,2,0.035887903917643696
84,84,4,0.006005147269087789
84,314,1,0.07878181298255647
84,672,1,0.7503574492422076
84,442,1,0.06505576208178439
84,844,2,0.012439233628824707
84,844,5,0.006434086359736918
84,844,4,0.0018587360594795538
84,1258,2,0.011581355447526451
84,1258,5,0.007863883328567344
84,1258,4,0.002287675150128682
84,559,0,0.0015727766657134686
84,559,2,0.00028595939376608524
84,559,4,0.00014297969688304262
84,772,5,0.00014297969688304262
84,370,1,0.0017157563625965113
84,312,3,0.005862167572204747
84,491,3,0.0005719187875321705
84,475,0,0.00042893909064912783
84,974,5,0.00014297969688304262
84,929,1,0.00028595939376608524
84,557,0,0.00014297969688304262
84,1067,1,0.00042893909064912783
84,1334,1,0.00014297969688304262
84,315,3,0.00028595939376608524
84,699,1,0.00028595939376608524
85,559,1,1.0
86,1418,2,0.23214285714285715
86,1418,0,0.11607142857142858
86,1394,5,0.13392857142857142
86,1394,4,0.008928571428571428
86,1394,0,0.008928571428571428
86,802,0,0.08928571428571429
86,802,2,0.20535714285714285
86,86,5,0.11607142857142858
86,86,4,0.05357142857142857
86,86,3,0.008928571428571428
86,86,0,0.017857142857142856
86,221,2,0.008928571428571428
87,87,3,0.14285714285714285
87,87,4,0.2857142857142857
87,1072,4,0.2857142857142857
87,564,0,0.14285714285714285
87,54,5,0.14285714285714285
88,88,2,0.7798165137614679
88,88,0,0.009174311926605505
88,88,4,0.045871559633027525
88,88,5,0.1349934469200524
88,187,5,0.011795543905635648
88,187,2,0.005242463958060288
88,187,0,0.001310615989515072
88,185,2,0.003931847968545216
88,1346,5,0.00655307994757536
88,720,5,0.001310615989515072
89,1210,5,0.16666666666666666
89,89,5,0.3333333333333333
89,89,2,0.16666666666666666
89,294,5,0.16666666666666666
89,1101,5,0.16666666666666666
90,741,5,0.14285714285714285
90,82,1,0.2857142857142857
90,1026,1,0.42857142857142855
90,768,3,0.14285714285714285
91,929,1,0.14814814814814814
91,9,1,0.2962962962962963
91,91,5,0.09259259259259259
91,91,2,0.05555555555555555
91,1124,4,0.05555555555555555
91,1124,2,0.037037037037037035
91,624,3,0.12962962962962962
91,1058,0,0.05555555555555555
91,997,0,0.037037037037037035
91,1278,3,0.037037037037037035
91,175,2,0.018518518518518517
91,1067,1,0.037037037037037035
92,92,2,0.6666666666666666
92,216,3,0.3333333333333333
93,1397,3,0.8305647840531561
93,93,5,0.12790697674418605
93,93,1,0.013289036544850499
93,93,2,0.011627906976744186
93,93,4,0.0016611295681063123
93,146,0,0.0033222591362126247
93,957,4,0.0016611295681063123
93,1344,0,0.0016611295681063123
93,1321,3,0.0033222591362126247
93,82,2,0.0016611295681063123
93,460,3,0.0016611295681063123
93,226,3,0.0016611295681063123
94,433,3,0.7287610619469026
94,130,3,0.0415929203539823
94,1388,4,0.06814159292035399
94,1388,0,0.047345132743362835
94,1388,5,0.003982300884955752
94,1388,2,0.011504424778761062
94,94,0,0.02168141592920354
94,94,2,0.01327433628318584
94,94,4,0.04336283185840708
94,94,5,0.010176991150442478
94,231,5,0.001327433628318584
94,162,5,0.003097345132743363
94,1063,3,0.0017699115044247787
94,146,4,0.0008849557522123894
94,1155,1,0.0004424778761061947
94,1344,0,0.0004424778761061947
94,826,0,0.0008849557522123894
94,826,5,0.0004424778761061947
94,114,5,0.0004424778761061947
94,876,3,0.0004424778761061947
95,95,5,0.3333333333333333
95,95,4,0.5
95,547,2,0.16666666666666666
96,804,2,0.75
96,568,2,0.25
97,97,5,0.7
97,99,2,0.2
97,595,2,0.1
98,815,5,0.25396825396825395
98,1156,2,0.14285714285714285
98,56,5,0.23809523809523808
98,820,5,0.1111111111111111
98,1146,2,0.1746031746031746
98,1146,4,0.007936507936507936
98,1244,0,0.007936507936507936
98,1281,5,0.05555555555555555
98,98,2,0.007936507936507936
99,770,5,0.5714285714285714
99,99,5,0.14285714285714285
99,1219,0,0.14285714285714285
99,713,0,0.14285714285714285
100,100,2,0.16129032258064516
100,595,0,0.6129032258064516
100,406,5,0.06451612903225806
100,93,5,0.03225806451612903
100,713,0,0.0967741935483871
100,734,0,0.03225806451612903
101,1138,5,1.0
102,1282,2,1.0
103,1426,0,1.0
104,1443,3,0.5
104,146,1,0.5
105,781,5,0.5102040816326531
105,105,5,0.08163265306122448
105,105,2,0.04081632653061224
105,56,5,0.061224489795918366
105,56,2,0.02040816326530612
105,594,3,0.22448979591836735
105,1427,5,0.04081632653061224
105,709,3,0.02040816326530612
106,106,2,0.19047619047619047
106,106,5,0.2222222222222222
106,106,4,0.007936507936507936
106,1170,5,0.14285714285714285
106,1170,2,0.15079365079365079
106,1170,4,0.03968253968253968
106,1392,3,0.023809523809523808
106,711,4,0.007936507936507936
106,616,1,0.1111111111111111
106,1423,1,0.023809523809523808
106,770,1,0.007936507936507936
106,1450,5,0.023809523809523808
106,357,1,0.007936507936507936
106,72,1,0.023809523809523808
106,761,5,0.007936507936507936
106,1378,5,0.007936507936507936
107,967,0,1.0
108,393,2,1.0
109,758,5,0.3333333333333333
109,509,3,0.3333333333333333
109,958,3,0.3333333333333333
110,619,0,0.7
110,185,0,0.2
110,134,0,0.1
111,1332,5,1.0
112,931,2,1.0
113,338,3,1.0
114,94,5,0.20901639344262296
114,409,2,0.004098360655737705
114,409,0,0.004098360655737705
114,114,0,0.13524590163934427
114,114,2,0.05327868852459016
114,114,5,0.012295081967213115
114,114,4,0.020491803278688523
114,162,2,0.20491803278688525
114,162,0,0.11475409836065574
114,162,4,0.03278688524590164
114,162,5,0.004098360655737705
114,1388,5,0.19672131147540983
114,826,5,0.004098360655737705
114,835,3,0.004098360655737705
115,1083,3,0.16666666666666666
115,1083,4,0.05555555555555555
115,1042,5,0.2222222222222222
115,115,4,0.1111111111111111
115,115,3,0.1111111111111111
115,868,5,0.3333333333333333
116,500,0,0.3333333333333333
116,116,1,0.16666666666666666
116,116,2,0.16666666666666666
116,879,5,0.3333333333333333
117,1193,2,1.0
118,100,1,0.2
118,1393,2,0.6
118,118,2,0.2
119,838,0,0.75
119,119,4,0.0625
119,119,5,0.0625
119,126,0,0.0625
119,1216,1,0.0625
120,120,2,0.75
120,951,4,0.25
121,1389,2,0.75
121,121,4,0.25
122,543,5,0.2
122,543,2,0.4
122,233,5,0.2
122,527,1,0.2
123,928,2,0.1
123,427,2,0.9
124,416,0,0.9746835443037974
124,1292,0,0.012658227848101266
124,124,2,0.012658227848101266
125,566,0,0.055327868852459015
125,1141,5,0.4661885245901639
125,125,4,0.3206967213114754
125,125,2,0.0942622950819672
125,125,5,0.011270491803278689
125,850,1,0.005122950819672131
125,472,0,0.025614754098360656
125,719,0,0.0010245901639344263
125,804,2,0.0010245901639344263
125,804,5,0.004098360655737705
125,804,4,0.004098360655737705
125,1092,5,0.005122950819672131
125,1186,5,0.0010245901639344263
125,269,4,0.0020491803278688526
125,269,2,0.0010245901639344263
125,593,3,0.0010245901639344263
125,618,4,0.0010245901639344263
126,126,2,0.31746031746031744
126,126,4,0.2222222222222222
126,126,5,0.07936507936507936
126,488,5,0.2222222222222222
126,185,4,0.015873015873015872
126,185,5,0.015873015873015872
126,185,2,0.015873015873015872
126,807,5,0.06349206349206349
126,1216,1,0.031746031746031744
126,949,2,0.015873015873015872
127,337,4,0.18285714285714286
127,337,2,0.04285714285714286
127,337,0,0.04857142857142857
127,337,5,0.04857142857142857
127,337,1,0.002857142857142857
127,127,0,0.3142857142857143
127,127,5,0.054285714285714284
127,127,4,0.03428571428571429
127,127,2,0.017142857142857144
127,1132,3,0.11142857142857143
127,871,3,0.10285714285714286
127,962,5,0.011428571428571429
127,717,5,0.014285714285714285
127,840,5,0.002857142857142857
127,1019,5,0.011428571428571429
128,699,5,0.35714285714285715
128,969,0,0.5714285714285714
128,55,0,0.07142857142857142
129,316,0,0.6666666666666666
129,128,1,0.3333333333333333
130,760,5,0.4434453383814482
130,813,4,0.4992901088499763
130,813,3,0.024609559867486985
130,813,0,0.001419782300047326
130,58,0,0.001893043066729768
130,58,2,0.00473260766682442
130,835,5,0.008991954566966399
130,130,4,0.012778040700425935
130,1388,1,0.001893043066729768
130,1138,2,0.000946521533364884
131,1125,2,0.1111111111111111
131,938,2,0.7777777777777778
131,938,0,0.1111111111111111
132,756,5,0.5
132,963,2,0.5
133,1445,4,0.6
133,1228,0,0.2
133,133,4,0.1
133,293,4,0.1
134,187,2,0.05555555555555555
134,134,2,0.2222222222222222
134,134,4,0.05555555555555555
134,185,2,0.5555555555555556
134,185,4,0.1111111111111111
135,986,2,1.0
136,136,5,0.8108108108108109
136,136,4,0.08108108108108109
136,1428,2,0.02702702702702703
136,897,5,0.08108108108108109
137,757,5,0.47398622800306045
137,551,5,0.3802601377199694
137,86,5,0.017980107115531753
137,142,5,0.016832440703902066
137,1262,4,0.0279265493496557
137,1262,3,0.013389441469013007
137,137,3,0.0225707727620505
137,137,4,0.04016832440703902
137,299,4,0.001530221882172915
137,299,3,0.0019127773527161439
137,1036,3,0.00038255547054322876
137,1036,4,0.00038255547054322876
137,265,0,0.0007651109410864575
137,799,0,0.0011476664116296864
137,799,2,0.00038255547054322876
137,1113,5,0.00038255547054322876
138,231,0,0.5
138,1209,0,0.5
139,975,2,0.5
139,63,2,0.5
140,140,2,0.16666666666666666
140,3,5,0.6666666666666666
140,467,0,0.16666666666666666
141,1103,3,1.0
142,142,4,0.08621529469069654
142,142,5,0.03896736483195324
142,142,3,0.15229745088488392
142,142,0,0.000649456080532554
142,877,2,0.3450235427829193
142,877,1,0.0001623640201331385
142,877,0,0.004546192563727878
142,373,2,0.3016723494073713
142,373,0,0.005682740704659847
142,802,2,0.004059100503328463
142,757,3,0.01948368241597662
142,757,4,0.024516967040103914
142,757,5,0.0034096444227959084
142,1188,2,0.0060074687449261244
142,1069,2,0.005520376684526709
142,1394,4,0.0008118201006656925
142,1394,5,0.000324728040266277
142,221,2,0.000324728040266277
142,156,1,0.0001623640201331385
142,1432,2,0.0001623640201331385
143,971,1,0.24242424242424243
143,143,4,0.2727272727272727
143,1452,1,0.10606060606060606
143,535,2,0.030303030303030304
143,535,4,0.12121212121212122
143,807,0,0.10606060606060606
143,943,3,0.015151515151515152
143,739,1,0.030303030303030304
143,810,0,0.030303030303030304
143,1385,3,0.015151515151515152
143,487,0,0.015151515151515152
143,686,4,0.015151515151515152
144,14,0,0.08571428571428572
144,14,2,0.4857142857142857
144,363,2,0.22857142857142856
144,430,4,0.02857142857142857
144,144,5,0.02857142857142857
144,663,4,0.02857142857142857
144,47,2,0.02857142857142857
144,325,2,0.02857142857142857
144,273,2,0.05714285714285714
145,837,0,0.6
145,580,0,0.4
146,94,5,0.32405845980888137
146,94,4,0.10652051714446319
146,94,2,0.022765598650927487
146,957,1,0.0005621135469364812
146,146,0,0.0002810567734682406
146,146,2,0.00983698707138842
146,146,4,0.02473299606520517
146,146,5,0.0030916245081506464
146,1063,3,0.13406408094435077
146,260,5,0.01770657672849916
146,260,4,0.004496908375491849
146,260,2,0.0005621135469364812
146,433,3,0.21023046655424396
146,1155,1,0.05564924114671164
146,1162,5,0.05171444631815627
146,93,1,0.010680157391793142
146,357,1,0.002810567734682406
146,1344,0,0.0011242270938729624
146,65,3,0.008712759977515458
146,1272,1,0.005902192242833052
146,1272,2,0.0005621135469364812
146,1272,4,0.0002810567734682406
146,654,3,0.0011242270938729624
146,713,5,0.0019673974142776843
146,826,0,0.0002810567734682406
146,1236,5,0.0002810567734682406
147,388,5,0.6666666666666666
147,1424,5,0.3333333333333333
148,1032,5,0.8410104011887073
148,148,5,0.08172362555720654
148,148,2,0.008915304606240713
148,148,4,0.005943536404160475
148,1317,5,0.04011887072808321
148,151,5,0.008915304606240713
148,956,0,0.007429420505200594
148,407,4,0.0014858841010401188
148,407,2,0.0014858841010401188
148,189,5,0.0014858841010401188
148,271,3,0.0014858841010401188
149,1102,4,0.0967741935483871
149,1102,0,0.4838709677419355
149,296,0,0.0967741935483871
149,309,2,0.1935483870967742
149,710,2,0.03225806451612903
149,894,0,0.03225806451612903
149,894,4,0.03225806451612903
149,372,3,0.03225806451612903
150,586,3,0.75
150,914,3,0.25
151,115,3,0.9
151,1083,3,0.1
152,217,0,0.2
152,152,2,0.2
152,152,0,0.2
152,1339,4,0.2
152,377,2,0.2
153,611,3,0.8431372549019608
153,153,4,0.0392156862745098
153,153,5,0.006535947712418301
153,153,2,0.013071895424836602
153,473,4,0.0392156862745098
153,473,5,0.006535947712418301
153,307,0,0.0196078431372549
153,791,3,0.0196078431372549
153,556,2,0.006535947712418301
153,1255,5,0.006535947712418301
154,154,2,0.5
154,118,2,0.5
155,1026,2,0.07142857142857142
155,239,5,0.5714285714285714
155,364,5,0.07142857142857142
155,119,5,0.14285714285714285
155,293,5,0.14285714285714285
156,423,5,0.2
156,877,0,0.6
156,156,5,0.2
157,363,0,0.18181818181818182
157,363,2,0.09090909090909091
157,157,0,0.36363636363636365
157,157,2,0.09090909090909091
157,273,2,0.09090909090909091
157,669,2,0.09090909090909091
157,1058,5,0.09090909090909091
158,782,2,1.0
159,300,0,0.8
159,1263,0,0.2
160,573,1,1.0
161,1276,3,0.5
161,487,0,0.07142857142857142
161,12,0,0.07142857142857142
161,612,0,0.07142857142857142
161,537,2,0.07142857142857142
161,1121,4,0.07142857142857142
161,1080,3,0.07142857142857142
161,1408,3,0.07142857142857142
162,58,5,0.6305732484076433
162,1097,0,0.09554140127388536
162,1097,2,0.20382165605095542
162,1097,5,0.01910828025477707
162,1388,5,0.03184713375796178
162,813,5,0.012738853503184714
162,162,5,0.006369426751592357
163,595,2,0.045454545454545456
163,713,0,0.8181818181818182
163,163,5,0.09090909090909091
163,100,1,0.045454545454545456
164,287,0,0.42857142857142855
164,164,4,0.2857142857142857
164,220,3,0.14285714285714285
164,284,3,0.14285714285714285
165,787,5,0.14285714285714285
165,1024,5,0.35714285714285715
