from,to,action,p(s'a|s)
120,120,0,0.01773049645390071
120,320,2,0.044326241134751775
120,1587,4,0.0549645390070922
120,1587,0,0.008865248226950355
120,875,4,0.07446808510638298
120,875,0,0.0070921985815602835
120,87,2,0.0070921985815602835
120,1743,5,0.0035460992907801418
120,960,4,0.0017730496453900709
121,1517,4,0.11764705882352941
121,1517,0,0.23529411764705882
121,121,0,0.058823529411764705
121,121,4,0.29411764705882354
121,4,2,0.058823529411764705
121,252,2,0.11764705882352941
121,1302,2,0.058823529411764705
121,2673,0,0.058823529411764705
122,122,4,0.5833333333333334
122,2808,0,0.25
122,1974,4,0.016666666666666666
122,1806,0,0.03333333333333333
122,1636,0,0.03333333333333333
122,4,4,0.016666666666666666
122,1508,0,0.03333333333333333
122,2345,0,0.016666666666666666
122,2102,4,0.016666666666666666
123,123,4,0.5238095238095238
123,123,5,0.14285714285714285
123,123,0,0.047619047619047616
123,2630,2,0.23809523809523808
123,2763,2,0.047619047619047616
124,1271,2,0.25
124,897,0,0.25
124,2206,4,0.25
124,2752,2,0.25
125,2421,3,1.0
126,126,4,0.6666666666666666
126,2585,2,0.3333333333333333
127,1845,5,1.0
128,1471,4,0.125
128,2542,0,0.1875
128,2617,3,0.125
128,1083,4,0.0625
128,128,4,0.28125
128,128,0,0.03125
128,128,5,0.03125
128,1093,0,0.03125
128,652,4,0.09375
128,2402,0,0.03125
129,1320,2,0.09090909090909091
129,129,4,0.18181818181818182
129,971,2,0.09090909090909091
129,471,4,0.45454545454545453
129,753,5,0.09090909090909091
129,1030,2,0.09090909090909091
130,130,4,0.5
130,130,1,0.25
130,629,5,0.25
131,1170,4,0.27906976744186046
131,1170,0,0.09302325581395349
131,1170,5,0.023255813953488372
131,628,2,0.06976744186046512
131,805,2,0.023255813953488372
131,425,2,0.046511627906976744
131,1106,2,0.06976744186046512
131,131,4,0.09302325581395349
131,131,0,0.023255813953488372
131,131,2,0.13953488372093023
131,531,2,0.09302325581395349
131,1792,2,0.023255813953488372
131,219,4,0.023255813953488372
132,1104,3,1.0
133,133,4,0.5
133,1483,4,0.5
134,134,4,0.2976190476190476
134,134,2,0.011904761904761904
134,571,3,0.19047619047619047
134,1511,3,0.11904761904761904
134,2628,3,0.03571428571428571
134,2870,4,0.20238095238095238
134,2870,1,0.011904761904761904
134,1030,4,0.03571428571428571
134,1551,3,0.07142857142857142
134,1921,0,0.023809523809523808
135,135,4,0.75
135,182,5,0.25
136,1858,4,0.24186046511627907
136,1858,2,0.018604651162790697
136,1858,0,0.004651162790697674
136,1581,1,0.013953488372093023
136,136,0,0.19534883720930232
136,136,4,0.2837209302325581
136,136,2,0.07441860465116279
136,619,4,0.14418604651162792
136,619,2,0.009302325581395349
136,1215,1,0.004651162790697674
136,2318,1,0.009302325581395349
137,2665,4,0.25842696629213485
137,2665,2,0.011235955056179775
137,2665,0,0.0016051364365971107
137,137,4,0.3852327447833066
137,137,2,0.03210272873194221
137,2473,5,0.0754414125200642
137,566,3,0.0032102728731942215
137,1493,5,0.11396468699839486
137,1629,4,0.04654895666131621
137,1629,2,0.008025682182985553
137,737,0,0.004815409309791332
137,2244,5,0.009630818619582664
137,766,3,0.012841091492776886
137,2036,3,0.02086677367576244
137,1417,0,0.0016051364365971107
137,1435,3,0.004815409309791332
137,2547,3,0.004815409309791332
137,2709,3,0.0032102728731942215
137,2006,3,0.0016051364365971107
138,138,4,0.5
138,2678,3,0.5
139,139,4,0.5
139,250,4,0.5
140,140,4,0.4882186616399623
140,140,0,0.1347785108388313
140,140,5,0.18096135721017909
140,140,2,0.11215834118755891
140,2773,3,0.049010367577756835
140,1549,1,0.005655042412818096
140,1426,3,0.005655042412818096
140,72,2,0.003770028275212064
140,72,4,0.007540056550424128
140,72,5,0.002827521206409048
140,72,0,0.000942507068803016
140,13,0,0.003770028275212064
140,586,1,0.001885014137606032
140,1703,1,0.000942507068803016
140,1166,3,0.001885014137606032
141,141,4,0.3333333333333333
141,2744,4,0.3333333333333333
141,2697,0,0.3333333333333333
142,785,4,1.0
143,143,4,0.5714285714285714
143,287,2,0.07142857142857142
143,1410,2,0.2857142857142857
143,989,2,0.07142857142857142
144,144,4,0.5
144,144,0,0.16666666666666666
144,1101,2,0.16666666666666666
144,20,4,0.16666666666666666
145,2454,0,1.0
146,146,4,0.5
146,34,4,0.5
147,2585,3,0.36
147,147,4,0.18666666666666668
147,1056,3,0.16
147,2748,3,0.08
147,1920,3,0.02666666666666667
147,720,3,0.05333333333333334
147,1077,3,0.04
147,2286,4,0.02666666666666667
147,1981,3,0.013333333333333334
147,1676,4,0.02666666666666667
147,1497,3,0.013333333333333334
147,756,3,0.013333333333333334
148,1641,4,0.2
148,1919,1,0.3
148,1494,1,0.1
148,222,4,0.2
148,222,5,0.1
148,148,4,0.1
149,149,4,0.625
149,89,3,0.25
149,1875,3,0.0625
149,57,4,0.0625
150,150,4,0.43333333333333335
150,150,5,0.03333333333333333
150,1104,3,0.13333333333333333
150,2240,4,0.1
150,2240,5,0.03333333333333333
150,956,4,0.16666666666666666
150,763,3,0.03333333333333333
150,2079,3,0.06666666666666667
151,151,4,0.4166666666666667
151,151,0,0.08333333333333333
151,274,4,0.16666666666666666
151,227,4,0.20833333333333334
151,2832,2,0.08333333333333333
151,1581,1,0.041666666666666664
152,896,4,0.33783783783783783
152,896,1,0.02702702702702703
152,152,4,0.40540540540540543
152,152,1,0.06756756756756757
152,152,2,0.06756756756756757
152,1909,4,0.013513513513513514
152,1429,2,0.08108108108108109
153,153,4,0.5714285714285714
153,153,5,0.14285714285714285
153,153,0,0.14285714285714285
153,2064,4,0.14285714285714285
154,2324,0,0.3333333333333333
154,2567,0,0.3333333333333333
154,1667,4,0.16666666666666666
154,154,4,0.16666666666666666
155,155,4,0.75
155,1985,5,0.25
156,321,2,0.07692307692307693
156,619,0,0.02564102564102564
156,156,4,0.20512820512820512
156,2175,0,0.2564102564102564
156,1180,2,0.02564102564102564
156,2442,2,0.05128205128205128
156,76,2,0.1282051282051282
156,1215,4,0.05128205128205128
156,2017,0,0.02564102564102564
156,2786,4,0.02564102564102564
156,1901,2,0.05128205128205128
156,1691,2,0.05128205128205128
156,704,2,0.02564102564102564
157,1820,5,0.3473053892215569
157,1485,5,0.2215568862275449
157,1512,4,0.19760479041916168
157,1512,0,0.04790419161676647
157,157,4,0.1317365269461078
157,157,0,0.029940119760479042
157,1081,3,0.017964071856287425
157,433,2,0.005988023952095809
158,158,4,0.4074074074074074
158,158,0,0.14814814814814814
158,158,5,0.037037037037037035
158,2592,4,0.2222222222222222
158,1786,3,0.037037037037037035
158,314,2,0.037037037037037035
158,2013,2,0.07407407407407407
158,2161,0,0.037037037037037035
159,159,4,0.29457364341085274
159,159,5,0.015503875968992248
159,1459,2,0.3333333333333333
159,2361,0,0.031007751937984496
159,651,2,0.08527131782945736
159,2484,2,0.015503875968992248
159,1804,2,0.06201550387596899
159,1826,2,0.07751937984496124
159,2026,4,0.05426356589147287
159,313,0,0.007751937984496124
159,668,2,0.023255813953488372
160,2611,2,1.0
161,2726,4,0.5
161,1063,4,0.5
162,162,3,0.25
162,162,4,0.5
162,281,1,0.25
163,2887,2,0.7
163,163,4,0.1
163,1429,2,0.1
163,967,4,0.1
164,164,4,0.03333333333333333
164,164,0,0.03333333333333333
164,180,3,0.43333333333333335
164,1196,4,0.2
164,1196,5,0.03333333333333333
164,1196,0,0.03333333333333333
164,1145,4,0.13333333333333333
164,1145,5,0.03333333333333333
164,1570,3,0.03333333333333333
164,329,3,0.03333333333333333
165,1449,4,1.0
166,2845,2,0.5
166,1774,4,0.5
167,651,4,0.11596385542168675
167,651,5,0.009789156626506024
167,167,4,0.5173192771084337
167,167,5,0.04743975903614458
167,167,3,0.0007530120481927711
167,573,0,0.17394578313253012
167,1984,4,0.018072289156626505
167,1984,5,0.0007530120481927711
167,698,0,0.04743975903614458
167,1839,0,0.006024096385542169
167,207,4,0.021837349397590362
167,207,5,0.0007530120481927711
167,2332,0,0.0007530120481927711
167,867,0,0.005271084337349397
167,320,2,0.0030120481927710845
167,2876,3,0.01882530120481928
167,2473,2,0.006024096385542169
167,159,3,0.0037650602409638554
167,668,1,0.0007530120481927711
167,2223,3,0.0015060240963855422
168,2751,4,0.19148936170212766
168,168,4,0.3829787234042553
168,168,5,0.02127659574468085
168,262,3,0.19148936170212766
168,337,2,0.10638297872340426
168,1604,3,0.0425531914893617
168,2178,3,0.02127659574468085
168,687,4,0.02127659574468085
168,2565,2,0.02127659574468085
169,2887,2,0.16666666666666666
169,2887,4,0.5
169,1919,1,0.16666666666666666
169,169,4,0.16666666666666666
170,653,4,1.0
171,300,4,1.0
172,302,2,0.5714285714285714
172,302,4,0.2857142857142857
172,572,5,0.14285714285714285
173,1684,4,0.5
173,256,0,0.5
174,1808,4,1.0
175,175,4,0.75
175,455,5,0.25
176,2207,4,0.5
176,1254,3,0.5
177,672,2,0.8571428571428571
177,323,2,0.14285714285714285
178,178,4,0.5714285714285714
178,1022,5,0.2857142857142857
178,1059,4,0.14285714285714285
179,179,4,0.24739583333333334
179,179,2,0.1875
179,179,5,0.036458333333333336
179,179,0,0.020833333333333332
179,179,3,0.010416666666666666
179,1738,0,0.0234375
179,1030,3,0.033854166666666664
179,204,2,0.13020833333333334
179,204,5,0.026041666666666668
179,204,4,0.109375
179,2702,0,0.041666666666666664
179,2641,1,0.010416666666666666
179,397,4,0.0234375
179,397,2,0.026041666666666668
179,397,5,0.005208333333333333
179,2689,3,0.0026041666666666665
179,1904,3,0.020833333333333332
179,1422,0,0.0078125
179,861,0,0.0026041666666666665
179,1320,3,0.020833333333333332
179,134,3,0.010416666666666666
179,461,1,0.0026041666666666665
180,944,0,0.23333333333333334
180,180,4,0.55
180,1027,4,0.075
180,1025,0,0.09166666666666666
180,1978,3,0.03333333333333333
180,2078,3,0.008333333333333333
180,2010,2,0.008333333333333333
181,1014,0,1.0
182,2540,2,1.0
183,2148,3,0.1978021978021978
183,183,4,0.6043956043956044
183,183,0,0.02197802197802198
183,2263,2,0.01098901098901099
183,883,4,0.04395604395604396
183,883,0,0.01098901098901099
183,2394,1,0.02197802197802198
183,1540,1,0.054945054945054944
183,509,4,0.01098901098901099
183,1917,5,0.02197802197802198
184,1430,0,0.1111111111111111
184,184,4,0.5555555555555556
184,12,4,0.2222222222222222
184,803,2,0.1111111111111111
185,1350,4,0.14285714285714285
185,185,5,0.2857142857142857
185,185,4,0.2857142857142857
185,1140,2,0.14285714285714285
185,2563,2,0.14285714285714285
186,186,4,0.625
186,2350,3,0.125
186,501,5,0.125
186,2320,4,0.125
187,187,4,0.5652173913043478
187,187,5,0.08695652173913043
187,187,0,0.08695652173913043
187,187,3,0.043478260869565216
187,917,2,0.08695652173913043
187,719,2,0.043478260869565216
187,409,2,0.043478260869565216
187,739,5,0.043478260869565216
188,188,4,0.6435643564356436
188,188,2,0.009900990099009901
188,841,0,0.039603960396039604
188,2345,0,0.19801980198019803
188,122,4,0.0594059405940594
188,1519,4,0.039603960396039604
188,2808,0,0.009900990099009901
189,189,4,0.65
189,189,5,0.075
189,189,1,0.1
189,189,0,0.125
189,2322,5,0.025
189,2838,3,0.025
190,190,4,0.6666666666666666
190,1085,4,0.3333333333333333
191,191,4,0.5
191,531,2,0.5
192,192,4,0.6687861271676301
192,192,5,0.013872832369942197
192,192,3,0.009826589595375723
192,1395,0,0.2375722543352601
192,392,1,0.0011560693641618498
192,1816,2,0.050289017341040465
192,1384,2,0.0017341040462427746
192,1298,4,0.004046242774566474
192,1298,1,0.0005780346820809249
192,1159,1,0.004046242774566474
192,1159,4,0.0011560693641618498
192,1535,0,0.0023121387283236996
192,2798,0,0.0023121387283236996
192,2084,4,0.0017341040462427746
192,578,4,0.0005780346820809249
193,193,1,0.5
193,2080,3,0.5
194,194,4,0.4
194,78,3,0.2
194,85,2,0.4
195,594,5,1.0
196,196,4,0.5
196,1901,4,0.5
197,197,4,0.5
197,2514,1,0.5
198,198,4,0.5
198,1247,0,0.25
198,1247,4,0.25
199,2423,0,1.0
200,1440,4,0.1
200,1683,3,0.1
200,200,4,0.5
200,2831,4,0.2
200,2831,5,0.1
201,201,4,0.75
201,321,3,0.25
202,1539,1,0.11764705882352941
202,1048,1,0.058823529411764705
202,202,4,0.29411764705882354
202,202,2,0.17647058823529413
202,528,4,0.23529411764705882
202,1976,3,0.058823529411764705
202,1100,1,0.058823529411764705
203,2809,5,1.0
204,134,3,0.05145413870246085
204,204,4,0.40268456375838924
204,204,0,0.03355704697986577
204,204,5,0.11409395973154363
204,204,2,0.11409395973154363
204,179,4,0.029082774049217
204,179,2,0.017897091722595078
204,179,5,0.017897091722595078
204,461,1,0.049217002237136466
204,1904,3,0.06711409395973154
204,2681,3,0.05592841163310962
204,1320,3,0.017897091722595078
204,2870,3,0.013422818791946308
204,1030,3,0.011185682326621925
204,2702,0,0.0022371364653243847
204,1565,3,0.0022371364653243847
205,205,3,0.09411764705882353
205,205,4,0.43529411764705883
205,205,5,0.011764705882352941
205,494,1,0.09411764705882353
205,778,4,0.17647058823529413
205,778,3,0.03529411764705882
205,1005,1,0.047058823529411764
205,726,2,0.011764705882352941
205,1155,4,0.023529411764705882
205,1155,3,0.011764705882352941
205,2079,0,0.011764705882352941
205,150,0,0.03529411764705882
205,956,0,0.011764705882352941
206,206,4,0.42857142857142855
206,601,5,0.5714285714285714
207,1936,3,0.005873715124816446
207,2534,4,0.04552129221732746
207,2534,5,0.0014684287812041115
207,207,4,0.23641703377386197
207,207,5,0.010279001468428781
207,2473,2,0.020558002936857563
207,573,0,0.17474302496328928
207,167,4,0.10425844346549193
207,167,5,0.005873715124816446
207,867,0,0.32599118942731276
207,2223,3,0.013215859030837005
207,247,0,0.04405286343612335
207,2876,3,0.007342143906020558
207,1493,2,0.002936857562408223
207,1285,2,0.0014684287812041115
208,208,4,0.6875
208,2092,0,0.25
208,367,0,0.0625
209,2058,1,0.5
209,209,4,0.5
210,925,4,1.0
211,211,4,0.5
211,202,2,0.5
