from,to,action,p(s'a|s)
28,2411,5,0.07071252044971979
28,2411,0,0.008214695951825682
28,1634,2,0.0226252219012148
28,1634,1,0.0004351004211772077
28,0,3,0.0030108949145462773
28,2534,0,0.021424344738765706
28,2534,5,0.007501131261095061
28,2534,4,0.00010442410108252985
28,651,1,0.0026106025270632464
28,1843,3,0.0001914441853179714
28,1010,2,0.0008702008423544154
28,383,5,0.0020536739879564204
28,383,0,0.0002088482021650597
28,1017,1,8.702008423544154e-05
28,2165,1,3.4808033694176616e-05
28,676,1,5.221205054126493e-05
28,2103,3,5.221205054126493e-05
29,2713,0,0.5
29,576,2,0.5
30,1443,2,0.23809523809523808
30,2893,2,0.23809523809523808
30,1059,0,0.047619047619047616
30,34,2,0.2857142857142857
30,842,2,0.14285714285714285
30,1522,0,0.047619047619047616
31,2119,5,1.0
32,2156,2,1.0
33,33,0,0.4
33,2907,2,0.4
33,550,2,0.2
34,2460,1,0.25
34,1522,3,0.125
34,2837,1,0.375
34,1568,3,0.25
35,35,0,0.75
35,2740,0,0.25
36,36,3,0.25
36,36,5,0.25
36,1910,2,0.25
36,2206,1,0.25
37,2888,1,0.14285714285714285
37,2338,0,0.14285714285714285
37,2844,0,0.14285714285714285
37,37,4,0.14285714285714285
37,155,1,0.2857142857142857
37,668,0,0.14285714285714285
38,1851,0,1.0
39,2616,1,0.5
39,39,5,0.25
39,1783,3,0.25
40,2446,2,0.07692307692307693
40,40,3,0.38461538461538464
40,40,4,0.07692307692307693
40,1618,2,0.23076923076923078
40,2489,1,0.15384615384615385
40,156,2,0.07692307692307693
41,24,3,1.0
42,133,1,1.0
43,2442,1,0.5
43,1520,3,0.5
44,2133,3,0.3333333333333333
44,2308,5,0.3333333333333333
44,273,3,0.3333333333333333
45,528,3,0.1595744680851064
45,45,5,0.010638297872340425
45,45,1,0.39361702127659576
45,45,3,0.05319148936170213
45,45,4,0.02127659574468085
45,1462,0,0.02127659574468085
45,1872,1,0.05319148936170213
45,1872,4,0.010638297872340425
45,1933,1,0.0851063829787234
45,217,0,0.031914893617021274
45,1354,0,0.010638297872340425
45,1132,5,0.010638297872340425
45,457,2,0.06382978723404255
45,128,0,0.05319148936170213
45,637,0,0.010638297872340425
45,1411,2,0.010638297872340425
46,645,3,0.07692307692307693
46,631,2,0.23076923076923078
46,1765,0,0.38461538461538464
46,348,2,0.3076923076923077
47,1650,0,1.0
48,1648,0,0.6666666666666666
48,2684,5,0.3333333333333333
49,49,0,0.46551724137931033
49,49,5,0.034482758620689655
49,1994,0,0.08620689655172414
49,1994,5,0.017241379310344827
49,1657,0,0.1206896551724138
49,2109,2,0.1896551724137931
49,2099,2,0.08620689655172414
50,1886,0,1.0
51,2762,1,1.0
52,52,1,0.06818181818181818
52,1303,3,0.06818181818181818
52,2746,2,0.4772727272727273
52,2746,0,0.18181818181818182
52,599,2,0.13636363636363635
52,599,0,0.03409090909090909
52,2522,1,0.022727272727272728
52,2562,3,0.011363636363636364
53,555,3,0.21739130434782608
53,2312,0,0.08695652173913043
53,2623,2,0.043478260869565216
53,53,1,0.34782608695652173
53,2249,0,0.08695652173913043
53,2633,2,0.043478260869565216
53,1690,1,0.08695652173913043
53,1690,5,0.043478260869565216
53,157,0,0.043478260869565216
54,54,0,0.45454545454545453
54,433,2,0.2727272727272727
54,1466,0,0.18181818181818182
54,543,3,0.045454545454545456
54,1848,2,0.045454545454545456
55,1094,3,0.24
55,55,2,0.08
55,55,5,0.16
55,1670,3,0.12
55,879,3,0.04
55,1185,3,0.08
55,132,5,0.04
55,1579,3,0.04
55,2048,0,0.08
55,1441,3,0.04
55,12,0,0.04
55,246,3,0.04
56,524,3,1.0
57,57,5,0.7142857142857143
57,2704,5,0.14285714285714285
57,196,5,0.14285714285714285
58,58,1,0.3548387096774194
58,58,5,0.13978494623655913
58,255,3,0.010752688172043012
58,613,1,0.21505376344086022
58,613,5,0.10752688172043011
58,613,4,0.010752688172043012
58,940,3,0.021505376344086023
58,1655,0,0.021505376344086023
58,1838,3,0.03225806451612903
58,857,3,0.010752688172043012
58,2407,2,0.021505376344086023
58,1987,0,0.021505376344086023
58,918,2,0.021505376344086023
58,2108,1,0.010752688172043012
59,983,2,1.0
60,2842,5,1.0
61,741,0,0.06153846153846154
61,61,0,0.18461538461538463
61,61,1,0.03076923076923077
61,2711,3,0.06153846153846154
61,1460,0,0.36923076923076925
61,2191,3,0.12307692307692308
61,19,2,0.09230769230769231
61,1913,1,0.03076923076923077
61,2024,2,0.015384615384615385
61,2247,0,0.015384615384615385
61,1715,1,0.015384615384615385
62,1723,0,1.0
63,319,3,1.0
64,2187,5,1.0
65,1635,2,0.6785714285714286
65,65,0,0.17857142857142858
65,65,1,0.03571428571428571
65,828,0,0.03571428571428571
65,2917,0,0.03571428571428571
65,2893,2,0.03571428571428571
66,2488,3,1.0
67,816,3,0.5984296130117779
67,1030,3,0.017386427369601793
67,1385,3,0.14750420639371845
67,67,1,0.1250701065619742
67,67,5,0.003925967470555244
67,67,4,0.005047672462142457
67,434,1,0.029725182277061134
67,434,4,0.0016825574873808188
67,434,5,0.0028042624789680315
67,916,2,0.02131239484015704
67,306,3,0.011777902411665733
67,2810,3,0.00448681996634885
67,243,2,0.0028042624789680315
67,410,2,0.005608524957936063
67,1743,0,0.01065619742007852
67,222,3,0.00448681996634885
67,123,0,0.002243409983174425
67,231,0,0.0028042624789680315
67,115,0,0.0005608524957936063
67,1119,0,0.0005608524957936063
67,2316,2,0.0005608524957936063
67,616,1,0.0005608524957936063
68,68,3,0.5555555555555556
68,68,5,0.011111111111111112
68,798,1,0.2833333333333333
68,883,1,0.005555555555555556
68,1403,1,0.05
68,1654,2,0.03333333333333333
68,1571,1,0.027777777777777776
68,128,0,0.016666666666666666
68,1871,0,0.005555555555555556
68,1925,3,0.005555555555555556
68,333,2,0.005555555555555556
69,69,0,0.5
69,254,2,0.25
69,522,3,0.25
70,70,0,1.0
71,329,5,1.0
73,2678,5,0.03571428571428571
73,1193,5,0.6071428571428571
73,2724,5,0.25
73,2794,5,0.07142857142857142
73,1056,5,0.03571428571428571
74,695,3,0.8333333333333334
74,1445,3,0.16666666666666666
75,75,1,0.5
75,1379,1,0.5
76,1673,2,0.5
76,379,3,0.5
77,1992,0,0.5
77,2630,0,0.5
78,1143,1,0.34210526315789475
78,78,3,0.15789473684210525
78,783,5,0.47368421052631576
78,1742,0,0.02631578947368421
79,2449,1,1.0
80,1022,3,1.0
81,714,1,0.6666666666666666
81,1426,1,0.16666666666666666
81,81,4,0.16666666666666666
82,1685,1,0.08080808080808081
82,1413,3,0.010101010101010102
82,1548,3,0.2828282828282828
82,2023,3,0.35353535353535354
82,82,2,0.050505050505050504
82,82,5,0.030303030303030304
82,372,1,0.08080808080808081
82,2145,3,0.06060606060606061
82,667,1,0.020202020202020204
82,187,3,0.010101010101010102
82,2281,0,0.010101010101010102
82,1737,0,0.010101010101010102
83,83,0,0.5789473684210527
83,83,2,0.05263157894736842
83,2755,2,0.05263157894736842
83,2767,1,0.05263157894736842
83,764,0,0.10526315789473684
83,1747,2,0.10526315789473684
83,2834,3,0.05263157894736842
84,1635,2,0.4146341463414634
84,2893,2,0.12195121951219512
84,2175,0,0.2682926829268293
84,84,0,0.12195121951219512
84,2613,0,0.07317073170731707
85,301,1,0.5
85,481,1,0.35714285714285715
85,85,5,0.14285714285714285
86,86,1,0.08695652173913043
86,86,5,0.34782608695652173
86,1791,3,0.08695652173913043
86,800,3,0.2608695652173913
86,307,0,0.043478260869565216
86,1318,5,0.043478260869565216
86,1318,1,0.043478260869565216
86,2215,1,0.043478260869565216
86,1421,5,0.043478260869565216
87,1663,3,1.0
88,88,3,0.6
88,2814,0,0.4
89,799,0,0.16666666666666666
89,2043,2,0.05555555555555555
89,2018,2,0.1388888888888889
89,89,0,0.05555555555555555
89,89,1,0.05555555555555555
89,2356,1,0.08333333333333333
89,321,2,0.1111111111111111
89,1625,0,0.19444444444444445
89,2177,0,0.027777777777777776
89,1500,1,0.05555555555555555
89,1500,5,0.027777777777777776
89,1339,0,0.027777777777777776
90,778,2,0.2222222222222222
90,1979,2,0.2222222222222222
90,2050,3,0.1111111111111111
90,2282,2,0.1111111111111111
90,90,0,0.2222222222222222
90,1362,2,0.1111111111111111
91,91,0,0.5714285714285714
91,91,5,0.14285714285714285
91,2680,0,0.14285714285714285
91,2680,5,0.14285714285714285
92,92,5,0.5
92,252,2,0.5
93,833,5,1.0
94,94,5,1.0
95,95,0,0.3333333333333333
95,495,0,0.1111111111111111
95,2907,2,0.3333333333333333
95,2260,2,0.1111111111111111
95,2493,3,0.1111111111111111
96,779,3,0.5
96,1095,1,0.5
97,2008,3,1.0
98,409,2,1.0
99,800,5,1.0
100,1783,3,0.30434782608695654
100,100,5,0.17391304347826086
100,100,0,0.17391304347826086
100,1189,3,0.043478260869565216
100,2811,1,0.17391304347826086
100,2902,2,0.043478260869565216
100,1494,0,0.043478260869565216
100,2715,3,0.043478260869565216
101,842,2,1.0
102,102,3,0.5
102,1080,1,0.5
103,1758,5,0.6170212765957447
103,242,5,0.2765957446808511
103,2830,0,0.0425531914893617
103,1206,5,0.02127659574468085
103,103,0,0.0425531914893617
104,104,0,0.5571120689655172
104,104,1,0.00646551724137931
104,104,5,0.0021551724137931034
104,19,2,0.008620689655172414
104,333,0,0.3642241379310345
104,333,5,0.004310344827586207
104,333,1,0.005387931034482759
104,333,4,0.0010775862068965517
104,1169,2,0.036637931034482756
104,2378,0,0.004310344827586207
104,927,0,0.008620689655172414
104,1578,1,0.0010775862068965517
105,466,3,1.0
106,2300,2,1.0
107,107,1,0.43043478260869567
107,107,4,0.00608695652173913
107,1356,1,0.18869565217391304
107,1356,4,0.0026086956521739132
107,2631,1,0.050434782608695654
107,1826,0,0.0008695652173913044
107,1610,5,0.19826086956521738
107,1141,5,0.08434782608695653
107,354,5,0.020869565217391306
107,1298,3,0.0026086956521739132
107,481,3,0.00782608695652174
107,301,3,0.0026086956521739132
107,2117,3,0.0017391304347826088
107,2537,0,0.0008695652173913044
107,2537,2,0.0008695652173913044
107,2799,0,0.0008695652173913044
108,896,0,0.015151515151515152
108,1544,0,0.030303030303030304
108,253,2,0.13636363636363635
108,596,2,0.15151515151515152
108,108,0,0.5606060606060606
108,1316,2,0.06060606060606061
108,2089,2,0.030303030303030304
108,2673,0,0.015151515151515152
109,2794,5,1.0
110,26,0,0.2222222222222222
110,199,0,0.4444444444444444
110,2094,2,0.2222222222222222
110,110,1,0.1111111111111111
111,111,2,0.10160771704180065
111,111,5,0.012218649517684888
111,111,4,0.0019292604501607716
111,2826,0,0.7594855305466238
111,676,1,0.012861736334405145
111,1531,0,0.0077170418006430866
111,0,3,0.015434083601286173
111,2529,0,0.01157556270096463
111,1813,0,0.062379421221864954
111,1316,5,0.002572347266881029
111,1010,2,0.002572347266881029
111,296,2,0.0019292604501607716
111,225,3,0.0006430868167202572
111,1780,1,0.0038585209003215433
111,232,0,0.0006430868167202572
111,2358,0,0.0006430868167202572
111,1664,0,0.0006430868167202572
111,1980,5,0.0006430868167202572
111,2475,0,0.0006430868167202572
112,1930,0,0.3333333333333333
112,2876,1,0.6666666666666666
113,1764,0,1.0
114,2296,0,0.03225806451612903
114,1780,3,0.06451612903225806
114,315,3,0.5806451612903226
114,651,3,0.1935483870967742
114,1945,1,0.06451612903225806
114,114,1,0.06451612903225806
115,2233,3,1.0
116,116,1,0.3269230769230769
116,116,4,0.003205128205128205
116,514,1,0.3942307692307692
116,514,4,0.01282051282051282
116,514,3,0.003205128205128205
116,1838,2,0.009615384615384616
116,1861,5,0.08653846153846154
116,205,3,0.041666666666666664
116,1037,5,0.057692307692307696
116,2571,3,0.022435897435897436
116,2571,0,0.01282051282051282
116,2722,3,0.003205128205128205
116,149,0,0.00641025641025641
116,357,2,0.00641025641025641
116,2737,1,0.003205128205128205
116,940,2,0.003205128205128205
116,760,2,0.00641025641025641
117,2529,0,0.7026022304832714
117,28,0,0.15861214374225527
117,420,2,0.007434944237918215
117,117,1,0.012391573729863693
117,117,0,0.004956629491945477
117,117,2,0.0012391573729863693
117,117,4,0.0012391573729863693
117,2611,3,0.012391573729863693
117,1890,2,0.06691449814126393
117,535,0,0.023543990086741014
117,1488,1,0.0012391573729863693
117,1109,0,0.0012391573729863693
117,1604,3,0.0012391573729863693
117,2358,0,0.0024783147459727386
117,2656,3,0.0012391573729863693
117,1648,0,0.0012391573729863693
118,118,1,0.6363636363636364
118,2217,5,0.22727272727272727
118,1418,1,0.09090909090909091
118,1344,1,0.045454545454545456
119,216,0,0.92
119,1340,0,0.02
119,119,5,0.02
119,2281,2,0.02
119,1061,0,0.02
120,1385,3,0.25
120,120,0,0.25
120,222,3,0.25
120,2256,1,0.25
121,392,5,0.2
121,121,1,0.6
121,330,3,0.2
122,650,5,1.0
123,115,0,0.3333333333333333
123,115,5,0.16666666666666666
123,434,1,0.16666666666666666
123,2233,3,0.16666666666666666
123,1120,3,0.16666666666666666
124,843,2,0.17391304347826086
124,124,0,0.30434782608695654
124,437,2,0.043478260869565216
124,544,2,0.391304347826087
124,2210,3,0.08695652173913043
125,2423,5,1.0
126,341,2,1.0
127,1266,0,0.125
127,581,3,0.5
127,206,2,0.125
127,744,0,0.25
128,128,0,0.3686470018003047
128,128,2,0.2162673683238702
128,128,5,0.007524350274661866
128,128,4,0.0057702072658449895
128,1871,2,0.04034528920278816
128,1871,4,0.0023542445644647554
128,1871,0,0.15653418270784286
128,1871,5,0.005077782393943591
128,637,0,0.08142916493560448
128,637,2,0.027927803166689746
128,637,5,0.0014771730600563172
128,637,4,0.0014310114019295574
128,151,3,0.02658911508101371
128,1230,1,0.0060933388727323085
128,2322,1,0.0344365969625629
128,1641,5,0.002723537829478835
128,275,3,0.0007847481881549186
128,1604,1,0.009232331625351982
128,932,2,0.0007847481881549186
128,1260,2,9.232331625351982e-05
128,652,2,0.0006924248719013987
128,225,3,0.0009693948206619581
128,1593,1,4.616165812675991e-05
128,2193,5,0.0013848497438027974
128,798,1,0.00023080829063379957
128,912,5,0.0006462632137746388
128,2805,1,0.00013848497438027975
128,45,1,4.616165812675991e-05
128,1403,1,0.00013848497438027975
128,1686,2,4.616165812675991e-05
128,1623,0,0.00013848497438027975
129,2374,1,0.37349397590361444
129,1449,3,0.10843373493975904
129,1511,5,0.20481927710843373
129,577,3,0.060240963855421686
129,1858,3,0.012048192771084338
129,2401,1,0.012048192771084338
129,129,2,0.07228915662650602
129,129,0,0.04819277108433735
129,1106,5,0.03614457831325301
129,1090,1,0.012048192771084338
129,461,5,0.012048192771084338
129,1655,0,0.012048192771084338
129,2261,5,0.024096385542168676
129,2664,2,0.012048192771084338
130,1904,1,0.9555555555555556
130,1781,3,0.022222222222222223
130,130,4,0.022222222222222223
131,1385,3,1.0
132,12,3,0.2702702702702703
132,55,5,0.02702702702702703
132,132,2,0.13513513513513514
132,132,5,0.10810810810810811
132,1579,3,0.1891891891891892
132,2792,3,0.05405405405405406
132,1575,1,0.02702702702702703
132,737,3,0.02702702702702703
132,1441,3,0.10810810810810811
132,1185,3,0.02702702702702703
132,1094,3,0.02702702702702703
133,1614,0,0.25
133,784,5,0.3333333333333333
133,2743,0,0.16666666666666666
133,1640,2,0.08333333333333333
133,133,1,0.08333333333333333
133,42,2,0.08333333333333333
134,2893,2,1.0
135,135,0,0.16666666666666666
135,135,2,0.5
135,2824,2,0.08333333333333333
135,2257,1,0.25
136,136,3,0.27624309392265195
136,136,5,0.2154696132596685
136,136,4,0.0055248618784530384
136,1716,2,0.016574585635359115
136,547,2,0.2430939226519337
136,289,0,0.18232044198895028
136,289,2,0.04419889502762431
136,2462,1,0.0055248618784530384
136,637,0,0.0055248618784530384
136,509,2,0.0055248618784530384
137,1138,3,0.4444444444444444
137,2511,2,0.1111111111111111
137,1964,2,0.3333333333333333
137,137,0,0.1111111111111111
138,24,3,1.0
139,139,0,0.47368421052631576
139,139,5,0.15789473684210525
139,26,5,0.07894736842105263
139,26,0,0.15789473684210525
139,886,5,0.02631578947368421
139,1163,0,0.05263157894736842
139,2753,5,0.02631578947368421
139,1680,5,0.02631578947368421
140,676,2,0.5
140,2452,0,0.5
141,141,5,0.2
141,141,0,0.3
141,141,2,0.1
141,1031,3,0.2
141,583,5,0.1
141,2096,0,0.1
142,1179,1,1.0
143,2581,3,0.18181818181818182
143,849,1,0.09090909090909091
143,143,2,0.09090909090909091
143,1986,3,0.09090909090909091
143,1097,3,0.2727272727272727
143,1085,3,0.09090909090909091
143,2758,3,0.09090909090909091
143,1135,1,0.09090909090909091
144,221,2,0.1095118898623279
144,221,0,0.025344180225281603
144,144,2,0.38016270337922403
144,144,0,0.06695869837296621
144,144,4,0.0012515644555694619
144,2855,1,0.23529411764705882
144,1929,1,0.08948685857321652
144,1058,1,0.01877346683354193
144,1512,0,0.02002503128911139
144,1512,1,0.011889862327909888
144,1668,2,0.02002503128911139
144,1668,0,0.005632040050062578
144,703,1,0.002816020025031289
144,2348,0,0.007509386733416771
144,1501,1,0.0006257822277847309
144,2309,0,0.0015644555694618273
144,848,1,0.0009386733416770963
144,1868,3,0.0006257822277847309
144,313,3,0.0009386733416770963
144,2837,1,0.0006257822277847309
145,891,0,1.0
146,297,0,0.6666666666666666
146,146,1,0.3333333333333333
147,1152,3,1.0
148,1377,1,0.1111111111111111
148,148,5,0.4444444444444444
148,1833,1,0.1111111111111111
148,2625,5,0.2222222222222222
148,1742,0,0.1111111111111111
149,149,2,0.1076923076923077
149,149,4,0.023076923076923078
149,149,0,0.06153846153846154
149,149,5,0.007692307692307693
149,1030,1,0.07692307692307693
149,990,2,0.038461538461538464
149,990,4,0.007692307692307693
149,990,0,0.007692307692307693
149,2088,3,0.27692307692307694
149,514,1,0.34615384615384615
149,116,1,0.03076923076923077
149,980,1,0.007692307692307693
149,1120,3,0.007692307692307693
150,150,0,0.5
150,150,5,0.25
150,2065,5,0.25
151,151,3,0.47830085646950626
151,151,4,0.008449732712536644
151,151,0,0.0478243375294591
151,151,5,0.005115824567454159
151,128,2,0.17342070471920445
151,128,0,0.1641662355578548
151,2322,1,0.04621486463183307
151,1871,0,0.003966201069149853
151,1871,2,0.0016669540725412428
151,275,0,0.006610335115249756
151,275,5,0.0003448870494912916
151,275,3,0.00011496234983043054
151,2850,2,0.03581077197217911
151,225,0,0.01396792550439731
151,225,5,0.000632292924067368
151,225,4,0.0004023682244065069
151,225,3,0.00011496234983043054
151,895,2,0.0027590963959303327
151,1429,2,0.004196125768810714
151,798,1,0.0005173305742369374
151,1604,1,0.0011496234983043054
151,637,0,0.0017819164223716734
151,637,2,0.0005748117491521527
151,1230,1,0.001264585848134736
151,1571,1,5.748117491521527e-05
151,932,2,5.748117491521527e-05
151,45,1,0.0001724435247456458
151,2805,1,0.00022992469966086107
151,652,2,5.748117491521527e-05
151,1686,2,5.748117491521527e-05
152,2618,3,1.0
153,153,1,0.16666666666666666
153,148,3,0.6666666666666666
153,386,3,0.16666666666666666
154,154,1,0.2
154,1033,5,0.6
154,1044,1,0.2
155,2532,2,0.2727272727272727
155,668,0,0.2727272727272727
155,403,2,0.09090909090909091
155,155,0,0.18181818181818182
155,155,1,0.09090909090909091
155,2605,0,0.09090909090909091
156,1016,0,0.17579908675799086
156,1443,2,0.06621004566210045
156,936,1,0.19748858447488585
156,156,1,0.0136986301369863
156,156,2,0.3253424657534247
156,156,4,0.003424657534246575
156,1990,0,0.0502283105022831
156,999,1,0.001141552511415525
156,1446,1,0.05821917808219178
156,1059,0,0.08904109589041095
156,1668,2,0.005707762557077625
156,1479,3,0.005707762557077625
156,1920,4,0.001141552511415525
156,989,2,0.00228310502283105
156,1223,0,0.0045662100456621
157,157,0,0.5
157,1118,2,0.5
158,2134,3,0.10154525386313466
158,158,1,0.26269315673289184
158,158,5,0.26490066225165565
158,158,4,0.03090507726269316
158,158,3,0.026490066225165563
158,623,5,0.04856512141280353
158,623,4,0.008830022075055188
158,623,1,0.026490066225165563
158,2915,3,0.002207505518763797
158,360,2,0.008830022075055188
158,1690,5,0.039735099337748346
158,1690,1,0.033112582781456956
158,1690,4,0.002207505518763797
158,2633,2,0.008830022075055188
158,2759,2,0.02869757174392936
158,2705,2,0.004415011037527594
158,2330,0,0.04856512141280353
158,2312,0,0.011037527593818985
158,137,0,0.004415011037527594
158,1160,0,0.004415011037527594
158,2434,2,0.006622516556291391
158,610,2,0.002207505518763797
158,2607,1,0.008830022075055188
158,2557,0,0.006622516556291391
158,454,3,0.002207505518763797
158,15,0,0.002207505518763797
158,860,0,0.002207505518763797
158,2709,2,0.002207505518763797
159,2191,3,0.3010752688172043
159,2191,0,0.056451612903225805
159,2711,3,0.06182795698924731
159,2805,1,0.05913978494623656
159,2805,5,0.013440860215053764
159,2805,4,0.002688172043010753
159,2805,3,0.016129032258064516
159,1913,2,0.016129032258064516
159,159,1,0.10483870967741936
159,159,5,0.04032258064516129
159,159,4,0.013440860215053764
159,159,3,0.026881720430107527
159,2020,3,0.13709677419354838
159,2020,0,0.024193548387096774
159,1230,1,0.016129032258064516
159,1230,5,0.021505376344086023
159,1230,3,0.008064516129032258
159,1230,4,0.005376344086021506
159,275,0,0.016129032258064516
159,637,0,0.005376344086021506
159,2440,2,0.013440860215053764
159,61,2,0.026881720430107527
159,1715,2,0.008064516129032258
159,333,2,0.002688172043010753
159,1376,0,0.002688172043010753
160,160,0,0.25
160,160,1,0.05357142857142857
160,160,5,0.017857142857142856
160,2018,2,0.17857142857142858
160,2177,0,0.17857142857142858
160,1339,0,0.08928571428571429
160,563,1,0.03571428571428571
160,1060,5,0.017857142857142856
160,321,2,0.03571428571428571
160,72,0,0.017857142857142856
160,799,0,0.017857142857142856
160,2588,1,0.08928571428571429
160,2140,0,0.017857142857142856
161,161,0,0.3333333333333333
161,1536,0,0.5833333333333334
161,443,2,0.08333333333333333
162,2893,2,0.5904761904761905
162,162,0,0.23597883597883598
162,162,1,0.026455026455026454
162,1528,2,0.0021164021164021165
162,2117,0,0.014814814814814815
162,2117,4,0.0010582010582010583
162,2117,1,0.0031746031746031746
162,2917,0,0.04126984126984127
162,751,2,0.037037037037037035
162,424,2,0.027513227513227514
162,1443,2,0.006349206349206349
162,2836,0,0.0031746031746031746
162,999,1,0.0031746031746031746
162,2613,0,0.0010582010582010583
162,1302,4,0.0010582010582010583
162,1302,1,0.0021164021164021165
162,483,0,0.0021164021164021165
162,2243,2,0.0010582010582010583
163,630,3,0.4318181818181818
163,163,3,0.29545454545454547
163,1861,1,0.09090909090909091
163,1037,1,0.09090909090909091
163,1906,3,0.022727272727272728
163,104,2,0.022727272727272728
163,1578,2,0.022727272727272728
163,1148,0,0.022727272727272728
164,164,2,0.4
164,164,0,0.2
164,1212,2,0.4
165,341,2,1.0
166,166,5,0.75
166,1328,5,0.16666666666666666
166,1469,5,0.08333333333333333
167,167,0,0.5
167,1177,2,0.5
168,2447,3,0.5
168,348,2,0.5
169,582,0,0.5294117647058824
169,732,0,0.17647058823529413
169,169,5,0.058823529411764705
169,334,2,0.058823529411764705
